id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
41,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 33 قانون تجارت، در صورت عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره، هر ذینفع می‌تواند برای تقلیل سرمایه به دادگاه مراجعه کند که این امر مسئولیت جبران خسارت برای هیئت مدیره ایجاد می‌کند.,5968,3405,90,3495,207,38,"results{explanation,answer,confidence}:
بر اساس ماده 33 قانون تجارت، در صورت عدم مطالبه باقیمانده مبلغ اسمی سهام توسط هیئت مدیره، هر ذینفع می‌تواند برای تقلیل سرمایه به دادگاه مراجعه کند که این امر مسئولیت جبران خسارت برای هیئت مدیره ایجاد می‌کند.,1,4",
42,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس تبصره 2 ماده 241 قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی است به سمت مدیرعامل یا عضو هیئت مدیره انتخاب شود، بنابراین این ممنوعیت فقط در شرکت‌های دولتی و نهادهای عمومی اعمال می‌شود.,8384,3114,112,3226,287,56,"results{explanation,answer,confidence}:
بر اساس تبصره 2 ماده 241 قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی است به سمت مدیرعامل یا عضو هیئت مدیره انتخاب شود، بنابراین این ممنوعیت فقط در شرکت‌های دولتی و نهادهای عمومی اعمال می‌شود.,2,5",
43,deepseek/deepseek-v3.2-exp,5,1,5,مطابق ماده 49 قانون اداره تصفیه امور ورشکستگی، پس از خاتمه ورشکستگی اگر اموالی متعلق به متوقف کشف شود، اداره تصفیه آنها را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم می‌کند.,7430,2748,96,2844,212,40,"results{explanation,answer,confidence}:
مطابق ماده 49 قانون اداره تصفیه امور ورشکستگی، پس از خاتمه ورشکستگی اگر اموالی متعلق به متوقف کشف شود، اداره تصفیه آنها را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم می‌کند.,1,5",
44,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 1297 قانون مدنی، دفاتر تجارتی در دعاوی تجاری بین تجار دلیل محسوب می‌شود که نشان می‌دهد ثبت نام در دفتر تجاری اماره‌ای بر تاجر بودن شخص ایجاد می‌کند نه دلیل قطعی.,5784,2906,83,2989,174,34,"results{explanation,answer,confidence}:
بر اساس ماده 1297 قانون مدنی، دفاتر تجارتی در دعاوی تجاری بین تجار دلیل محسوب می‌شود که نشان می‌دهد ثبت نام در دفتر تجاری اماره‌ای بر تاجر بودن شخص ایجاد می‌کند نه دلیل قطعی.,3,4",
45,deepseek/deepseek-v3.2-exp,5,4,5,مطابق ماده 160 قانون تجارت، شرکت می‌تواند عواید حاصله از اضافه ارزش سهام فروخته شده را به اندوخته منتقل سازد یا نقداً بین صاحبان سهام سابق تقسیم کند یا در ازاء آن سهام جدید به صاحبان سهام سابق بدهد. بنابراین انتقال به اندوخته اختیاری یکی از گزینه‌های مجاز است.,7616,3486,112,3598,260,49,"results{explanation,answer,confidence}:
مطابق ماده 160 قانون تجارت، شرکت می‌تواند عواید حاصله از اضافه ارزش سهام فروخته شده را به اندوخته منتقل سازد یا نقداً بین صاحبان سهام سابق تقسیم کند یا در ازاء آن سهام جدید به صاحبان سهام سابق بدهد. بنابراین انتقال به اندوخته اختیاری یکی از گزینه‌های مجاز است.,4,5",
46,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع باشد و این موضوع را اطلاع ندهد مسئول خسارات وارده است و طبق ماده 347 در صورت سهیم بودن در معامله با آمر خود متضامناً مسئول اجرای تعهد خواهد بود.,4320,2668,86,2754,203,42,"results{explanation,answer,confidence}:
بر اساس ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع باشد و این موضوع را اطلاع ندهد مسئول خسارات وارده است و طبق ماده 347 در صورت سهیم بودن در معامله با آمر خود متضامناً مسئول اجرای تعهد خواهد بود.,1,5",
47,deepseek/deepseek-v3.2-exp,5,2,4,مطابق ماده 263 قانون تجارت، در صورتی که برات در چند نسخه صادر شده باشد، دارنده می‌تواند از نسخ دیگر استفاده کند و نیازی به دادن ضامن و دخالت دادگاه ندارد.,7335,4610,68,4678,154,31,"results{explanation,answer,confidence}:
مطابق ماده 263 قانون تجارت، در صورتی که برات در چند نسخه صادر شده باشد، دارنده می‌تواند از نسخ دیگر استفاده کند و نیازی به دادن ضامن و دخالت دادگاه ندارد.,2,4",
48,deepseek/deepseek-v3.2-exp,5,1,3,بر اساس ماده 111 قانون تجارت، کارمندان رسمی دولت جزو اشخاص ممنوع از مدیریت شرکت‌های سهامی نیستند و انتخاب آنان بدون نیاز به موافقت دستگاه متبوع صحیح است.,7477,3875,65,3940,153,28,"results{explanation,answer,confidence}:
بر اساس ماده 111 قانون تجارت، کارمندان رسمی دولت جزو اشخاص ممنوع از مدیریت شرکت‌های سهامی نیستند و انتخاب آنان بدون نیاز به موافقت دستگاه متبوع صحیح است.,1,3",
49,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده 144 قانون تجارت، عزل بازرس اصلی توسط مجمع عمومی عادی فقط با انتخاب جانشین امکان‌پذیر است و عدم رعایت این شرط موجب بطلان تصمیم می‌شود که هر ذی‌نفعی می‌تواند ابطال آن را از دادگاه تقاضا کند.,9253,3224,92,3316,201,39,"results{explanation,answer,confidence}:
بر اساس ماده 144 قانون تجارت، عزل بازرس اصلی توسط مجمع عمومی عادی فقط با انتخاب جانشین امکان‌پذیر است و عدم رعایت این شرط موجب بطلان تصمیم می‌شود که هر ذی‌نفعی می‌تواند ابطال آن را از دادگاه تقاضا کند.,1,5",
50,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 20 قانون تجارت که شرکت‌های تجاری را به هفت قسم تقسیم کرده است، تبدیل شرکت‌ها باید در چارچوب همین اقسام و مقررات مربوط به هر نوع صورت گیرد و تبدیل صرفاً برای شرکت‌هایی که در قانون تصریح شده مجاز است.,6499,3985,85,4070,211,43,"results{explanation,answer,confidence}:
بر اساس ماده 20 قانون تجارت که شرکت‌های تجاری را به هفت قسم تقسیم کرده است، تبدیل شرکت‌ها باید در چارچوب همین اقسام و مقررات مربوط به هر نوع صورت گیرد و تبدیل صرفاً برای شرکت‌هایی که در قانون تصریح شده مجاز است.,2,4",
51,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 177 قانون تجارت، انتشار اعلامیه پذیره‌نویسی شرکت‌های سهامی عام نیاز به اجازه مرجع ثبت شرکت‌ها دارد و طبق ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار نیاز به موافقت سازمان بورس دارد.,5080,3473,82,3555,204,36,"results{explanation,answer,confidence}:
بر اساس ماده 177 قانون تجارت، انتشار اعلامیه پذیره‌نویسی شرکت‌های سهامی عام نیاز به اجازه مرجع ثبت شرکت‌ها دارد و طبق ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار نیاز به موافقت سازمان بورس دارد.,3,4",
52,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 124 قانون تجارت، در شرکت تضامنی هر شریک مسئول پرداخت تمام قروض شرکت است و ورشکستگی شرکت می‌تواند منجر به ورشکستگی شریک شود، اما در شرکت سهامی مسئولیت سهامداران محدود به مبلغ سهام است.,7983,4296,87,4383,196,37,"results{explanation,answer,confidence}:
بر اساس ماده 124 قانون تجارت، در شرکت تضامنی هر شریک مسئول پرداخت تمام قروض شرکت است و ورشکستگی شرکت می‌تواند منجر به ورشکستگی شریک شود، اما در شرکت سهامی مسئولیت سهامداران محدود به مبلغ سهام است.,2,4",
53,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 249 قانون تجارت و رویه قضایی موجود در دادنامه‌ها، شرط مندرج در مبایعه‌نامه که پرداخت چک را منوط به انتقال سند رسمی می‌کند، فقط در مقابل طرف قرارداد (دارنده بلافصل) قابل استناد است و در مقابل دارنده با حسن نیت که از این شرط آگاه نیست، قابل استناد نمی‌باشد.,11817,5003,113,5116,268,52,"results{explanation,answer,confidence}:
بر اساس ماده 249 قانون تجارت و رویه قضایی موجود در دادنامه‌ها، شرط مندرج در مبایعه‌نامه که پرداخت چک را منوط به انتقال سند رسمی می‌کند، فقط در مقابل طرف قرارداد (دارنده بلافصل) قابل استناد است و در مقابل دارنده با حسن نیت که از این شرط آگاه نیست، قابل استناد نمی‌باشد.,1,4",
54,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده 312 قانون تجارت، انتقال چک در وجه شخص معین حتماً نیاز به ظهرنویسی دارد و همچنین مطابق رأی وحدت رویه دیوان عالی کشور، چک صیادی ثبت‌نشده از شمول مقررات چک خارج می‌شود، بنابراین گزینه 2 که ادعا می‌کند انتقال چک صیادی نیازی به امضای ظهرنویس ندارد، صحیح نیست.,9860,5101,122,5223,267,51,"results{explanation,answer,confidence}:
بر اساس ماده 312 قانون تجارت، انتقال چک در وجه شخص معین حتماً نیاز به ظهرنویسی دارد و همچنین مطابق رأی وحدت رویه دیوان عالی کشور، چک صیادی ثبت‌نشده از شمول مقررات چک خارج می‌شود، بنابراین گزینه 2 که ادعا می‌کند انتقال چک صیادی نیازی به امضای ظهرنویس ندارد، صحیح نیست.,2,5",
55,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 23 قانون صدور چک، صدور اجراییه منوط به عدم وجود شرط در متن چک است، اما مسدود شدن تمامی حساب‌های صادرکننده در هر بانکی در این ماده پیش‌بینی نشده و مربوط به مقررات دیگری است.,5999,5339,80,5419,185,38,"results{explanation,answer,confidence}:
بر اساس ماده 23 قانون صدور چک، صدور اجراییه منوط به عدم وجود شرط در متن چک است، اما مسدود شدن تمامی حساب‌های صادرکننده در هر بانکی در این ماده پیش‌بینی نشده و مربوط به مقررات دیگری است.,3,4",
56,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس رأی وحدت رویه شماره 789 هیأت عمومی دیوان عالی کشور که ماده 537 قانون تجارت را تفسیر کرده، حکم ورشکستگی موقتاً قابل اجرا است نه قطعی، بنابراین گزینه 2 که حکم را قطعی می‌داند صحیح نیست.,4613,4526,83,4609,191,38,"results{explanation,answer,confidence}:
بر اساس رأی وحدت رویه شماره 789 هیأت عمومی دیوان عالی کشور که ماده 537 قانون تجارت را تفسیر کرده، حکم ورشکستگی موقتاً قابل اجرا است نه قطعی، بنابراین گزینه 2 که حکم را قطعی می‌داند صحیح نیست.,2,5",
57,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم‌مقام قانونی او می‌باشد. بنابراین فروش اتومبیل متعلق به ورشکسته توسط خود او پس از صدور حکم، نافذ نیست.,4922,3353,98,3451,218,42,"results{explanation,answer,confidence}:
بر اساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم‌مقام قانونی او می‌باشد. بنابراین فروش اتومبیل متعلق به ورشکسته توسط خود او پس از صدور حکم، نافذ نیست.,2,5",
58,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 249 قانون تجارت، در صورت اختلاف بین مبلغ مندرج در متن و ظهر سند، مبلغ مندرج در متن سند معتبر است.,4629,4161,54,4215,110,24,"results{explanation,answer,confidence}:
بر اساس ماده 249 قانون تجارت، در صورت اختلاف بین مبلغ مندرج در متن و ظهر سند، مبلغ مندرج در متن سند معتبر است.,3,4",
59,deepseek/deepseek-v3.2-exp,5,3,2,بر اساس ماده 39 قانون تجارت، گواهی نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و نقل و انتقال آن به قبض و اقباض انجام می‌شود، اما این ماده مسئولیت تضامنی یا مشترک را مشخص نکرده است.,4128,4262,84,4346,182,38,"results{explanation,answer,confidence}:
بر اساس ماده 39 قانون تجارت، گواهی نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و نقل و انتقال آن به قبض و اقباض انجام می‌شود، اما این ماده مسئولیت تضامنی یا مشترک را مشخص نکرده است.,3,2",
60,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران می‌توانند ظرف 20 روز از انتشار آگهی نسبت به رد طلب خود یا حق رجحان خود و همچنین نسبت به قبول طلب یا حق رجحان دیگری اعتراض نمایند.,7285,2951,85,3036,187,38,"results{explanation,answer,confidence}:
بر اساس ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران می‌توانند ظرف 20 روز از انتشار آگهی نسبت به رد طلب خود یا حق رجحان خود و همچنین نسبت به قبول طلب یا حق رجحان دیگری اعتراض نمایند.,1,5",
81,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده ۵ قانون مجازات اسلامی مصوب ۱۳۹۲، جعل امضای وزیر دادگستری ایران توسط یک غیرایرانی در خارج از کشور، مشمول بند پ این ماده بوده و متهم طبق قوانین ایران محاکمه می‌شود و در صورت اجرای مجازات در خارج، دادگاه ایران در تعیین مجازات تعزیری میزان محکومیت اجرا شده را محاسبه می‌کند.,5873,4225,117,4342,283,54,"results{explanation,answer,confidence}:
بر اساس ماده ۵ قانون مجازات اسلامی مصوب ۱۳۹۲، جعل امضای وزیر دادگستری ایران توسط یک غیرایرانی در خارج از کشور، مشمول بند پ این ماده بوده و متهم طبق قوانین ایران محاکمه می‌شود و در صورت اجرای مجازات در خارج، دادگاه ایران در تعیین مجازات تعزیری میزان محکومیت اجرا شده را محاسبه می‌کند.,1,5",
82,deepseek/deepseek-v3.2-exp,5,4,4,مطابق ماده 156 قانون مجازات اسلامی، دفاع مشروع زمانی محقق می‌شود که فرد برای دفع خطر فعلی یا قریب‌الوقوع نسبت به مال خود یا دیگری اقدام ضروری انجام دهد. در این مورد تخریب بی‌سیم برای جلوگیری از افتادن اطلاعات محرمانه به دست دشمن، مصداق دفاع مشروع از مال (اطلاعات محرمانه) محسوب می‌شود.,6245,3713,117,3830,285,52,"results{explanation,answer,confidence}:
مطابق ماده 156 قانون مجازات اسلامی، دفاع مشروع زمانی محقق می‌شود که فرد برای دفع خطر فعلی یا قریب‌الوقوع نسبت به مال خود یا دیگری اقدام ضروری انجام دهد. در این مورد تخریب بی‌سیم برای جلوگیری از افتادن اطلاعات محرمانه به دست دشمن، مصداق دفاع مشروع از مال (اطلاعات محرمانه) محسوب می‌شود.,4,4",
83,deepseek/deepseek-v3.2-exp,5,2,5,بر اساس ماده ۱۰۴ قانون مجازات اسلامی (اصلاحی ۱۴۰۳) که در ماده ۱۱ قانون کاهش مجازات حبس تعزیری نیز آمده، کلاهبرداری زیر نصاب مقرر و سرقت زیر ۲۰۰ میلیون ریال (۲۰ میلیون تومان) در صورت نداشتن سابقه مؤثر کیفری، از جرایم قابل گذشت محسوب می‌شوند.,5345,3538,107,3645,240,45,"results{explanation,answer,confidence}:
بر اساس ماده ۱۰۴ قانون مجازات اسلامی (اصلاحی ۱۴۰۳) که در ماده ۱۱ قانون کاهش مجازات حبس تعزیری نیز آمده، کلاهبرداری زیر نصاب مقرر و سرقت زیر ۲۰۰ میلیون ریال (۲۰ میلیون تومان) در صورت نداشتن سابقه مؤثر کیفری، از جرایم قابل گذشت محسوب می‌شوند.,2,5",
84,deepseek/deepseek-v3.2-exp,5,4,4,بر اساس ماده 20 قانون مجازات اسلامی، شخص حقوقی در صورت ارتکاب جرم می‌تواند به جزای نقدی و انتشار حکم محکومیت محکوم شود، اما پرداخت دیه فقط بر عهده شخص حقیقی است.,5637,4615,75,4690,161,32,"results{explanation,answer,confidence}:
بر اساس ماده 20 قانون مجازات اسلامی، شخص حقوقی در صورت ارتکاب جرم می‌تواند به جزای نقدی و انتشار حکم محکومیت محکوم شود، اما پرداخت دیه فقط بر عهده شخص حقیقی است.,4,4",
85,deepseek/deepseek-v3.2-exp,5,3,4,مطابق ماده 87 قانون مجازات اسلامی، دادگاه می‌تواند ضمن حکم به مجازات جایگزین حبس، محکوم را به مجازات‌های تبعی یا تکمیلی نیز محکوم نماید که نشان می‌دهد هر دو نوع مجازات قابل اعمال هستند.,5723,3767,85,3852,185,34,"results{explanation,answer,confidence}:
مطابق ماده 87 قانون مجازات اسلامی، دادگاه می‌تواند ضمن حکم به مجازات جایگزین حبس، محکوم را به مجازات‌های تبعی یا تکمیلی نیز محکوم نماید که نشان می‌دهد هر دو نوع مجازات قابل اعمال هستند.,3,4",
86,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 37 قانون مجازات اسلامی، مصادره کل اموال تنها قابل تبدیل به جزای نقدی است، در حالی که سایر مجازات‌های تعزیری طبق بندهای مختلف این ماده قابل تقلیل یا تبدیل به مجازات‌های دیگر هستند.,4241,4187,76,4263,192,36,"results{explanation,answer,confidence}:
بر اساس ماده 37 قانون مجازات اسلامی، مصادره کل اموال تنها قابل تبدیل به جزای نقدی است، در حالی که سایر مجازات‌های تعزیری طبق بندهای مختلف این ماده قابل تقلیل یا تبدیل به مجازات‌های دیگر هستند.,1,4",
87,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 39 قانون مجازات اسلامی، معافیت از کیفر منوط به فقدان سابقه کیفری مؤثر است و ماده 40 نیز تعویق صدور حکم را مشروط به فقدان سابقه کیفری مؤثر می‌داند، بنابراین فرد دارای سابقه محکومیت کیفری مؤثر نمی‌تواند از این نهادها بهره‌مند شود.,5875,3100,105,3205,241,45,"results{explanation,answer,confidence}:
بر اساس ماده 39 قانون مجازات اسلامی، معافیت از کیفر منوط به فقدان سابقه کیفری مؤثر است و ماده 40 نیز تعویق صدور حکم را مشروط به فقدان سابقه کیفری مؤثر می‌داند، بنابراین فرد دارای سابقه محکومیت کیفری مؤثر نمی‌تواند از این نهادها بهره‌مند شود.,1,4",
88,deepseek/deepseek-v3.2-exp,5,1,5,مطابق ماده 45 قانون مجازات اسلامی، پس از گذشت مدت تعویق و در صورت پایبندی مرتکب به دستورات دادگاه، دادگاه حسب مورد به تعیین کیفر یا صدور حکم معافیت از کیفر اقدام می‌کند.,6157,3052,77,3129,169,33,"results{explanation,answer,confidence}:
مطابق ماده 45 قانون مجازات اسلامی، پس از گذشت مدت تعویق و در صورت پایبندی مرتکب به دستورات دادگاه، دادگاه حسب مورد به تعیین کیفر یا صدور حکم معافیت از کیفر اقدام می‌کند.,1,5",
89,deepseek/deepseek-v3.2-exp,5,1,4,"بر اساس ماده 137 قانون مجازات اسلامی، تعدد جرم فقط در جرایم عمدی تعزیری اعمال می‌شود و جرم غیرعمد ""الف"" مشمول تشدید مجازات نمی‌شود، بنابراین برای جرایم عمدی ""ب""، ""ج"" و ""د"" باید میانگین حداقل و حداکثر مجازات تا حداکثر آن اعمال شود.",9663,3333,109,3442,230,43,"results{explanation,answer,confidence}:
بر اساس ماده 137 قانون مجازات اسلامی، تعدد جرم فقط در جرایم عمدی تعزیری اعمال می‌شود و جرم غیرعمد ""الف"" مشمول تشدید مجازات نمی‌شود، بنابراین برای جرایم عمدی ""ب""، ""ج"" و ""د"" باید میانگین حداقل و حداکثر مجازات تا حداکثر آن اعمال شود.,1,4",
90,deepseek/deepseek-v3.2-exp,5,3,5,بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاون در این جرم به صورت خاص و جداگانه از قواعد عمومی معاونت تعیین شده است و شامل حبس تعزیری درجه دو یا سه می‌باشد.,6050,3735,73,3808,166,34,"results{explanation,answer,confidence}:
بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاون در این جرم به صورت خاص و جداگانه از قواعد عمومی معاونت تعیین شده است و شامل حبس تعزیری درجه دو یا سه می‌باشد.,3,5",
91,deepseek/deepseek-v3.2-exp,5,1,5,بر اساس ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به دست آوردن اموال تاریخی-فرهنگی به خودی خود جرم محسوب می‌شود و نیازی به حصول نتیجه نیست، بنابراین این عمل شروع به جرم نیست بلکه جرم تام است.,6894,4592,84,4676,199,40,"results{explanation,answer,confidence}:
بر اساس ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به دست آوردن اموال تاریخی-فرهنگی به خودی خود جرم محسوب می‌شود و نیازی به حصول نتیجه نیست، بنابراین این عمل شروع به جرم نیست بلکه جرم تام است.,1,5",
92,deepseek/deepseek-v3.2-exp,5,4,4,بر اساس ماده 23 آیین‌نامه قانون ثبت املاک، کارمند ثبت موظف است مدارک مالکیت و تصرف را بررسی کند و در صورت تأیید تصرفات مالکانه، اقدام به انتشار آگهی نماید. از آنجا که کارمند با اطلاع از وضعیت پلاک و تأیید تصرفات، عمل قانونی انجام داده، رفتار وی فاقد وصف مجرمانه و صرفاً در صورت تخلف، مشمول مقررات انتظامی است.,5214,4260,130,4390,309,60,"results{explanation,answer,confidence}:
بر اساس ماده 23 آیین‌نامه قانون ثبت املاک، کارمند ثبت موظف است مدارک مالکیت و تصرف را بررسی کند و در صورت تأیید تصرفات مالکانه، اقدام به انتشار آگهی نماید. از آنجا که کارمند با اطلاع از وضعیت پلاک و تأیید تصرفات، عمل قانونی انجام داده، رفتار وی فاقد وصف مجرمانه و صرفاً در صورت تخلف، مشمول مقررات انتظامی است.,4,4",
93,deepseek/deepseek-v3.2-exp,5,4,4,بر اساس ماده 290 قانون مجازات اسلامی، قتل عمدی نیازمند قصد ایراد جنایت بر فرد معین یا غیرمعین است. در این مورد چون «الف» قصد کشتن «ب» را داشته و «ج» قصد نشده، حتی اگر مهدورالدم باشد قتل عمدی محقق نمی‌شود و بر اساس بند «ب» ماده 290 در صورت نوعی بودن عمل، قتل شبه عمد است.,6520,5117,117,5234,270,57,"results{explanation,answer,confidence}:
بر اساس ماده 290 قانون مجازات اسلامی، قتل عمدی نیازمند قصد ایراد جنایت بر فرد معین یا غیرمعین است. در این مورد چون «الف» قصد کشتن «ب» را داشته و «ج» قصد نشده، حتی اگر مهدورالدم باشد قتل عمدی محقق نمی‌شود و بر اساس بند «ب» ماده 290 در صورت نوعی بودن عمل، قتل شبه عمد است.,4,4",
94,deepseek/deepseek-v3.2-exp,5,3,4,بر اساس ماده 729 قانون جرائم رایانه‌ای، شنود غیرمجاز شامل دسترسی به داده‌های سری یا حفاظت‌شده سیستم‌های رایانه‌ای است و ماده 740 همان قانون سرقت رایانه‌ای را تعریف می‌کند. در این مورد بدافزار هم داده‌ها را می‌دزدد (سرقت) و هم به طور غیرمجاز به سیستم دسترسی پیدا می‌کند (شنود)، بنابراین هر دو جرم محقق شده است.,7807,5150,138,5288,309,56,"results{explanation,answer,confidence}:
بر اساس ماده 729 قانون جرائم رایانه‌ای، شنود غیرمجاز شامل دسترسی به داده‌های سری یا حفاظت‌شده سیستم‌های رایانه‌ای است و ماده 740 همان قانون سرقت رایانه‌ای را تعریف می‌کند. در این مورد بدافزار هم داده‌ها را می‌دزدد (سرقت) و هم به طور غیرمجاز به سیستم دسترسی پیدا می‌کند (شنود)، بنابراین هر دو جرم محقق شده است.,3,4",
95,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر متهم از ابتدا قصد عدم انجام تعهد را داشته و با دریافت وجه اقدام به خرید اموال نماید، عمل وی مشمول تحصیل مال از طریق نامشروع است. همچنین با توجه به وحدت رویه هیأت عمومی دیوان عالی کشور، خیانت در امانت از جرایم مختلط بوده و رضایت شاکی مانع تعقیب کیفری نیست.,9697,3839,124,3963,310,62,"results{explanation,answer,confidence}:
بر اساس ماده 25 قانون نحوه اجرای محکومیت‌های مالی، اگر متهم از ابتدا قصد عدم انجام تعهد را داشته و با دریافت وجه اقدام به خرید اموال نماید، عمل وی مشمول تحصیل مال از طریق نامشروع است. همچنین با توجه به وحدت رویه هیأت عمومی دیوان عالی کشور، خیانت در امانت از جرایم مختلط بوده و رضایت شاکی مانع تعقیب کیفری نیست.,1,4",
96,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 523 قانون مجازات اسلامی، هرگاه مأمور رسمی در انجام وظایف راجع به سند رسمی، خلاف واقع را قید کند مرتکب جعل مفادی شده است. در این مورد قاضی به عنوان مأمور رسمی عمداً مبلغ خسارت را در صورتجلسه تغییر داده که مصداق جعل مفادی است.,7514,3353,102,3455,237,48,"results{explanation,answer,confidence}:
بر اساس ماده 523 قانون مجازات اسلامی، هرگاه مأمور رسمی در انجام وظایف راجع به سند رسمی، خلاف واقع را قید کند مرتکب جعل مفادی شده است. در این مورد قاضی به عنوان مأمور رسمی عمداً مبلغ خسارت را در صورتجلسه تغییر داده که مصداق جعل مفادی است.,1,4",
97,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند، تبانی برای اقامه دعوا علیه یکدیگر به قصد بردن مال غیر، جرم کلاهبرداری محسوب می‌شود، اما انتقال منافع ملک اجاره‌ای که شخص مالک آن است، عمل متقلبانه برای بردن مال غیر محسوب نمی‌گردد.,22606,3612,112,3724,253,47,"results{explanation,answer,confidence}:
بر اساس ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند، تبانی برای اقامه دعوا علیه یکدیگر به قصد بردن مال غیر، جرم کلاهبرداری محسوب می‌شود، اما انتقال منافع ملک اجاره‌ای که شخص مالک آن است، عمل متقلبانه برای بردن مال غیر محسوب نمی‌گردد.,2,4",
98,deepseek/deepseek-v3.2-exp,5,4,4,بر اساس ماده 20 قانون مجازات اسلامی، مجازات شخص حقوقی مستقل از شخص حقیقی است و توبه نماینده فقط برای خودش قابل استناد است، نه برای شخص حقوقی.,4703,3697,58,3755,141,28,"results{explanation,answer,confidence}:
بر اساس ماده 20 قانون مجازات اسلامی، مجازات شخص حقوقی مستقل از شخص حقیقی است و توبه نماینده فقط برای خودش قابل استناد است، نه برای شخص حقوقی.,4,4",
99,deepseek/deepseek-v3.2-exp,5,1,4,بر اساس ماده 54 قانون مجازات اسلامی، ارتکاب جرم عمدی تعزیری درجه 6 در مدت تعلیق موجب لغو قرار تعلیق و اجرای مجازات معلق می‌شود، اما مشمول تکرار جرم نیست زیرا شرایط تکرار جرم محقق نشده است.,6721,3238,86,3324,188,37,"results{explanation,answer,confidence}:
بر اساس ماده 54 قانون مجازات اسلامی، ارتکاب جرم عمدی تعزیری درجه 6 در مدت تعلیق موجب لغو قرار تعلیق و اجرای مجازات معلق می‌شود، اما مشمول تکرار جرم نیست زیرا شرایط تکرار جرم محقق نشده است.,1,4",
100,deepseek/deepseek-v3.2-exp,5,2,4,بر اساس ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند مصوب 1308، انتقال مال غیر با سند مجعول و دریافت وجه، مشمول عنوان مجرمانه تحصیل مال از طریق نامشروع است.,6380,4917,79,4996,183,37,"results{explanation,answer,confidence}:
بر اساس ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند مصوب 1308، انتقال مال غیر با سند مجعول و دریافت وجه، مشمول عنوان مجرمانه تحصیل مال از طریق نامشروع است.,2,4",
