id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
36,x-ai/grok-4-fast,5,3,5,"براساس ماده 367 قانون آیین دادرسی مدنی، احکام دادگاه‌های بدوی در دعاوی مالی با خواسته بیش از 20 میلیون ریال، در صورتی که به علت عدم درخواست تجدیدنظر قطعی شوند، قابل فرجام‌خواهی هستند و خواسته 40 میلیون ریال مشمول این قاعده است.",4672,4136,795,4931,227,42,"results{explanation,answer,confidence}:
براساس ماده 367 قانون آیین دادرسی مدنی، احکام دادگاه‌های بدوی در دعاوی مالی با خواسته بیش از 20 میلیون ریال، در صورتی که به علت عدم درخواست تجدیدنظر قطعی شوند، قابل فرجام‌خواهی هستند و خواسته 40 میلیون ریال مشمول این قاعده است.,3,5",
37,x-ai/grok-4-fast,5,4,5,"مطابق ماده 437 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکوم‌به غیرمالی متوقف می‌شود و در محکوم‌به مالی با اخذ تأمین مناسب از محکوم‌له (طلبکار) برای جبران خسارت احتمالی، اجرای حکم ادامه می‌یابد.",4559,3809,907,4716,263,46,"results{explanation,answer,confidence}:
مطابق ماده 437 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی، در صورت صدور قرار قبولی اعاده دادرسی، اجرای حکم در محکوم‌به غیرمالی متوقف می‌شود و در محکوم‌به مالی با اخذ تأمین مناسب از محکوم‌له (طلبکار) برای جبران خسارت احتمالی، اجرای حکم ادامه می‌یابد.,4,5",
38,x-ai/grok-4-fast,5,4,4,"براساس مواد 54 و 66 قانون آیین دادرسی مدنی، مهلت رفع نقص دادخواست ده روز است و عدم رفع در مهلت مقرر موجب صدور قرار رد دادخواست توسط مدیر دفتر می‌گردد؛ در این مورد، رفع نقص با تأخیر یک ماهه انجام شده و مدیر دفتر قرار رد صادر نکرده است، لذا دادگاه تجدیدنظر طبق ماده 353 و بند هـ ماده 348، حکم را نقض و پرونده را برای اتخاذ تصمیم مقتضی (مانند صدور قرار رد) به دادگاه بدوی اعاده می‌نماید.",7605,3663,1076,4739,384,80,"results{explanation,answer,confidence}:
براساس مواد 54 و 66 قانون آیین دادرسی مدنی، مهلت رفع نقص دادخواست ده روز است و عدم رفع در مهلت مقرر موجب صدور قرار رد دادخواست توسط مدیر دفتر می‌گردد؛ در این مورد، رفع نقص با تأخیر یک ماهه انجام شده و مدیر دفتر قرار رد صادر نکرده است، لذا دادگاه تجدیدنظر طبق ماده 353 و بند هـ ماده 348، حکم را نقض و پرونده را برای اتخاذ تصمیم مقتضی (مانند صدور قرار رد) به دادگاه بدوی اعاده می‌نماید.,4,4",
39,x-ai/grok-4-fast,5,3,5,"براساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی مصوب 1379 و ماده 317 قانون آیین دادرسی کیفری، اختلاف صلاحیت بین دادگاه عمومی حقوقی و دادگاه کیفری دو در حوزه قضایی یک استان، زیرا هر دو دادگاه عمومی محسوب می‌شوند، توسط دادگاه تجدیدنظر همان استان حل می‌شود.",5505,3470,640,4110,284,52,"results{explanation,answer,confidence}:
براساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی مصوب 1379 و ماده 317 قانون آیین دادرسی کیفری، اختلاف صلاحیت بین دادگاه عمومی حقوقی و دادگاه کیفری دو در حوزه قضایی یک استان، زیرا هر دو دادگاه عمومی محسوب می‌شوند، توسط دادگاه تجدیدنظر همان استان حل می‌شود.,3,5",
40,x-ai/grok-4-fast,5,4,5,"مطابق ماده ۳۰۳ قانون آیین دادرسی مدنی، رأی دادگاه نسبت به خوانده‌ای که در هیچ جلسه‌ای حاضر نبوده و لایحه‌ای هم تسلیم نکرده غیابی است، بنابراین نسبت به «الف» و «ج» که ابلاغ دریافت کرده‌اند اما حاضر نشده و لایحه نداده‌اند غیابی و نسبت به «ب» که حاضر شده حضوری است.",30150,4428,5248,9676,262,51,"results{explanation,answer,confidence}:
مطابق ماده ۳۰۳ قانون آیین دادرسی مدنی، رأی دادگاه نسبت به خوانده‌ای که در هیچ جلسه‌ای حاضر نبوده و لایحه‌ای هم تسلیم نکرده غیابی است، بنابراین نسبت به «الف» و «ج» که ابلاغ دریافت کرده‌اند اما حاضر نشده و لایحه نداده‌اند غیابی و نسبت به «ب» که حاضر شده حضوری است.,4,5",
41,x-ai/grok-4-fast,5,1,4,"براساس ماده 33 قانون تجارت، هیئت مدیره مکلف به مطالبه مبلغ پرداخت نشده سهام ظرف مدت مقرر در اساسنامه است و عدم انجام آن تخلف محسوب می‌شود؛ بنابراین طبق ماده 276 قانون تجارت، سهامداران با حداقل یک پنجم سهام می‌توانند علیه هیئت مدیره دعوی اقامه کرده و جبران خسارات وارده به شرکت را مطالبه نمایند.",5028,3085,794,3879,294,55,"results{explanation,answer,confidence}:
براساس ماده 33 قانون تجارت، هیئت مدیره مکلف به مطالبه مبلغ پرداخت نشده سهام ظرف مدت مقرر در اساسنامه است و عدم انجام آن تخلف محسوب می‌شود؛ بنابراین طبق ماده 276 قانون تجارت، سهامداران با حداقل یک پنجم سهام می‌توانند علیه هیئت مدیره دعوی اقامه کرده و جبران خسارات وارده به شرکت را مطالبه نمایند.,1,4",
42,x-ai/grok-4-fast,5,2,5,"براساس تبصره 2 ماده 241 قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی از شخص حقوقی همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادها یا مؤسسات عمومی غیردولتی است به سمت عضو هیئت مدیره انتخاب شود، بنابراین ممنوعیت فقط برای این نوع شرکت‌ها اعمال می‌شود.",6506,2867,778,3645,288,56,"results{explanation,answer,confidence}:
براساس تبصره 2 ماده 241 قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی از شخص حقوقی همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادها یا مؤسسات عمومی غیردولتی است به سمت عضو هیئت مدیره انتخاب شود، بنابراین ممنوعیت فقط برای این نوع شرکت‌ها اعمال می‌شود.,2,5",
43,x-ai/grok-4-fast,5,1,5,"براساس ماده 49 قانون اداره تصفیه امور ورشکستگی، اداره تصفیه موظف است اموال کشف‌شده پس از خاتمه ورشکستگی را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم کند، که این امر در صورتی اعمال می‌شود که مطالبات طلبکاران به طور کامل پرداخت نشده باشد.",6357,2558,1025,3583,276,52,"results{explanation,answer,confidence}:
براساس ماده 49 قانون اداره تصفیه امور ورشکستگی، اداره تصفیه موظف است اموال کشف‌شده پس از خاتمه ورشکستگی را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم کند، که این امر در صورتی اعمال می‌شود که مطالبات طلبکاران به طور کامل پرداخت نشده باشد.,1,5",
44,x-ai/grok-4-fast,5,3,4,"براساس ماده 16 قانون تجارت، ثبت نام در دفتر ثبت تجارتی برای اشخاصی که به شغل تجارت اشتغال دارند الزامی است و این ثبت اماره قضایی بر تاجر بودن شخص ایجاد می‌کند، نه دلیل قطعی و غیرقابل انکار.",5119,2683,737,3420,189,38,"results{explanation,answer,confidence}:
براساس ماده 16 قانون تجارت، ثبت نام در دفتر ثبت تجارتی برای اشخاصی که به شغل تجارت اشتغال دارند الزامی است و این ثبت اماره قضایی بر تاجر بودن شخص ایجاد می‌کند، نه دلیل قطعی و غیرقابل انکار.,3,4",
45,x-ai/grok-4-fast,5,4,5,"براساس ماده 160 قانون تجارت، شرکت می‌تواند عواید حاصل از اضافه ارزش سهام فروخته شده را به اندوخته (اختیاری) منتقل سازد یا نقداً تقسیم کند یا در مقابل سهام جدید بدهد، بنابراین انتقال به اندوخته اختیاری ممکن است.",4005,3126,695,3821,210,38,"results{explanation,answer,confidence}:
براساس ماده 160 قانون تجارت، شرکت می‌تواند عواید حاصل از اضافه ارزش سهام فروخته شده را به اندوخته (اختیاری) منتقل سازد یا نقداً تقسیم کند یا در مقابل سهام جدید بدهد، بنابراین انتقال به اندوخته اختیاری ممکن است.,4,5",
46,x-ai/grok-4-fast,5,3,4,"براساس ماده 346 قانون تجارت، دلال که در نفس معامله منتفع است و این موضوع را به طرف مقابل اطلاع نمی‌دهد، مسئول خسارات وارده است، اما مسئولیت متضامن با آمر فقط در صورت سهیم بودن دلال (ماده 347) اعمال می‌شود و سؤال صرفاً به منتفع بودن اشاره دارد.",8271,2504,909,3413,243,48,"results{explanation,answer,confidence}:
براساس ماده 346 قانون تجارت، دلال که در نفس معامله منتفع است و این موضوع را به طرف مقابل اطلاع نمی‌دهد، مسئول خسارات وارده است، اما مسئولیت متضامن با آمر فقط در صورت سهیم بودن دلال (ماده 347) اعمال می‌شود و سؤال صرفاً به منتفع بودن اشاره دارد.,3,4",
47,x-ai/grok-4-fast,5,2,4,"مطابق ماده 263 قانون تجارت، در صورت مفقودی برات، مطالبه وجه نیازمند اثبات مالکیت، ارائه ضامن و امر دادگاه است، اما اگر برات در چند نسخه صادر شده و قبول نشده باشد، گم شدن یکی از نسخه‌ها مانع مطالبه وجه با استفاده از نسخه‌های موجود نمی‌شود و نیازی به ضامن و دخالت دادگاه نیست.",11098,4110,1282,5392,274,54,"results{explanation,answer,confidence}:
مطابق ماده 263 قانون تجارت، در صورت مفقودی برات، مطالبه وجه نیازمند اثبات مالکیت، ارائه ضامن و امر دادگاه است، اما اگر برات در چند نسخه صادر شده و قبول نشده باشد، گم شدن یکی از نسخه‌ها مانع مطالبه وجه با استفاده از نسخه‌های موجود نمی‌شود و نیازی به ضامن و دخالت دادگاه نیست.,2,4",
48,x-ai/grok-4-fast,5,3,4,"مطابق تبصره ماده 111 قانون تجارت، دادگاه به تقاضای هر ذی نفع حکم عزل هر مدیری را که برخلاف مفاد این ماده انتخاب شود صادر خواهد کرد؛ تصدی سمت عضو هیئت مدیره شرکت سهامی خصوصی توسط کارمند رسمی دولت بدون رعایت مقررات مربوطه (مانند اخذ مجوز) موجب عزل وی توسط دادگاه می‌گردد.",31705,3508,3797,7305,269,52,"results{explanation,answer,confidence}:
مطابق تبصره ماده 111 قانون تجارت، دادگاه به تقاضای هر ذی نفع حکم عزل هر مدیری را که برخلاف مفاد این ماده انتخاب شود صادر خواهد کرد؛ تصدی سمت عضو هیئت مدیره شرکت سهامی خصوصی توسط کارمند رسمی دولت بدون رعایت مقررات مربوطه (مانند اخذ مجوز) موجب عزل وی توسط دادگاه می‌گردد.,3,4",
49,x-ai/grok-4-fast,5,1,5,"براساس ماده 144 قانون تجارت، مجمع عمومی عادی می‌تواند بازرس را عزل کند به شرط آنکه جانشین او را نیز انتخاب نماید؛ بنابراین، عزل بدون تعیین جانشین خلاف قانون بوده و باطل است، به طوری که هر ذی‌نفعی می‌تواند ابطال تصمیم مجمع را از دادگاه تقاضا کند.",6326,2987,796,3783,245,47,"results{explanation,answer,confidence}:
براساس ماده 144 قانون تجارت، مجمع عمومی عادی می‌تواند بازرس را عزل کند به شرط آنکه جانشین او را نیز انتخاب نماید؛ بنابراین، عزل بدون تعیین جانشین خلاف قانون بوده و باطل است، به طوری که هر ذی‌نفعی می‌تواند ابطال تصمیم مجمع را از دادگاه تقاضا کند.,1,5",
50,x-ai/grok-4-fast,5,3,5,"مطابق ماده 274 قانون تجارت، در صورت تبدیل شرکت تضامنی به شرکت سهامی، شرکای شرکت کماکان در قبال طلبکاران زمان تبدیل مسئولیت تضامنی دارند، زیرا این مسئولیت برای حفظ حقوق طلبکاران حفظ می‌شود.",6741,3550,869,4419,188,33,"results{explanation,answer,confidence}:
مطابق ماده 274 قانون تجارت، در صورت تبدیل شرکت تضامنی به شرکت سهامی، شرکای شرکت کماکان در قبال طلبکاران زمان تبدیل مسئولیت تضامنی دارند، زیرا این مسئولیت برای حفظ حقوق طلبکاران حفظ می‌شود.,3,5",
51,x-ai/grok-4-fast,5,3,4,"براساس ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار مانند سهام شرکت سهامی عام نیازمند موافقت سازمان بورس است و طبق مواد 177 و 290 قانون تجارت، اجازه انتشار اعلامیه پذیره‌نویسی توسط مرجع ثبت شرکت‌ها نیز الزامی است تا فرآیند قانونی تکمیل شود.",7583,3191,1011,4202,249,44,"results{explanation,answer,confidence}:
براساس ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار مانند سهام شرکت سهامی عام نیازمند موافقت سازمان بورس است و طبق مواد 177 و 290 قانون تجارت، اجازه انتشار اعلامیه پذیره‌نویسی توسط مرجع ثبت شرکت‌ها نیز الزامی است تا فرآیند قانونی تکمیل شود.,3,4",
52,x-ai/grok-4-fast,5,4,4,"مطابق مواد قانون تجارت در خصوص شرکت‌های سهامی (مانند مواد ۲۰ و ۱۹۶)، ورشکستگی سهامدار شرکت سهامی عام تأثیری بر وضعیت قانونی شرکت ندارد زیرا شرکت شخصیت حقوقی مستقل دارد و مسئولیت سهامداران محدود به میزان سهام است، بنابراین ورشکستگی شرکت به این دلیل منتفی نمی‌باشد.",12426,3798,2067,5865,263,46,"results{explanation,answer,confidence}:
مطابق مواد قانون تجارت در خصوص شرکت‌های سهامی (مانند مواد ۲۰ و ۱۹۶)، ورشکستگی سهامدار شرکت سهامی عام تأثیری بر وضعیت قانونی شرکت ندارد زیرا شرکت شخصیت حقوقی مستقل دارد و مسئولیت سهامداران محدود به میزان سهام است، بنابراین ورشکستگی شرکت به این دلیل منتفی نمی‌باشد.,4,4",
53,x-ai/grok-4-fast,5,1,4,"مطابق ماده ۳۱۴ قانون تجارت، صادرکننده چک می‌تواند ایرادات شخصی و شروط قراردادی مانند شرط مطالبه پس از انتقال سند را فقط در برابر دارنده بلافصل (طرف مبایعه‌نامه) مطرح و به آن استناد کند، زیرا در اسناد تجاری، دفاع‌های شخصی در برابر دارنده بعدی با حسن نیت قابل استناد نیست مگر با اثبات علم به شرط.",12081,4335,1560,5895,294,56,"results{explanation,answer,confidence}:
مطابق ماده ۳۱۴ قانون تجارت، صادرکننده چک می‌تواند ایرادات شخصی و شروط قراردادی مانند شرط مطالبه پس از انتقال سند را فقط در برابر دارنده بلافصل (طرف مبایعه‌نامه) مطرح و به آن استناد کند، زیرا در اسناد تجاری، دفاع‌های شخصی در برابر دارنده بعدی با حسن نیت قابل استناد نیست مگر با اثبات علم به شرط.,1,4",
54,x-ai/grok-4-fast,5,4,4,"براساس ماده 318 قانون تجارت، دعاوی راجع به اسناد تجاری از جمله چک، مشمول مرور زمان 5 ساله است و این مزیت تجاری حتی در صورت صدور چک برای امور غیرتجاری نیز زایل نمی‌شود، لذا گزینه 4 نادرست است.",9597,4531,1135,5666,191,39,"results{explanation,answer,confidence}:
براساس ماده 318 قانون تجارت، دعاوی راجع به اسناد تجاری از جمله چک، مشمول مرور زمان 5 ساله است و این مزیت تجاری حتی در صورت صدور چک برای امور غیرتجاری نیز زایل نمی‌شود، لذا گزینه 4 نادرست است.,4,4",
55,x-ai/grok-4-fast,5,3,4,"براساس ماده 3 قانون صدور چک، پس از صدور گواهی عدم پرداخت، بانک محال‌علیه مکلف به مسدود کردن موجودی حساب جاری صادرکننده به میزان کسری وجه چک است و این مسدودسازی محدود به حساب‌های نزد همان بانک بوده و شامل تمامی حساب‌ها در هر بانکی نمی‌شود؛ لذا ادعای مسدود شدن خودکار همه حساب‌ها در همه بانک‌ها نادرست است.",18732,4696,2557,7253,304,58,"results{explanation,answer,confidence}:
براساس ماده 3 قانون صدور چک، پس از صدور گواهی عدم پرداخت، بانک محال‌علیه مکلف به مسدود کردن موجودی حساب جاری صادرکننده به میزان کسری وجه چک است و این مسدودسازی محدود به حساب‌های نزد همان بانک بوده و شامل تمامی حساب‌ها در هر بانکی نمی‌شود؛ لذا ادعای مسدود شدن خودکار همه حساب‌ها در همه بانک‌ها نادرست است.,3,4",
56,x-ai/grok-4-fast,5,2,5,"براساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجرا است و قابل اعتراض می‌باشد (مطابق ماده 537)، لذا از ابتدا قطعی نیست و اجرای موقت آن با قطعی بودن تناقض دارد.",6885,4051,991,5042,166,32,"results{explanation,answer,confidence}:
براساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجرا است و قابل اعتراض می‌باشد (مطابق ماده 537)، لذا از ابتدا قطعی نیست و اجرای موقت آن با قطعی بودن تناقض دارد.,2,5",
57,x-ai/grok-4-fast,5,3,4,"براساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم ورشکستگی از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم مقام وی می‌باشد، لذا واگذاری حق انتفاع آپارتمان متعلق به خود به بستگان، به عنوان تصرف در اموال ورشکستگی، نافذ و معتبر نیست.",11534,3039,1869,4908,248,47,"results{explanation,answer,confidence}:
براساس ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم ورشکستگی از مداخله در تمام اموال خود ممنوع است و مدیر تصفیه قائم مقام وی می‌باشد، لذا واگذاری حق انتفاع آپارتمان متعلق به خود به بستگان، به عنوان تصرف در اموال ورشکستگی، نافذ و معتبر نیست.,3,4",
58,x-ai/grok-4-fast,5,3,4,"براساس مواد 307 و 309 قانون تجارت، مبلغ سند تجاری در متن اصلی (روی سند) قید شده و تصحیح در ظهر توسط صادرکننده، که محل ظهرنویسی است، موجب تغییر اعتبار مبلغ اصلی نمی‌شود و مبلغ مندرج در روی سند معتبر است.",7396,3706,993,4699,202,41,"results{explanation,answer,confidence}:
براساس مواد 307 و 309 قانون تجارت، مبلغ سند تجاری در متن اصلی (روی سند) قید شده و تصحیح در ظهر توسط صادرکننده، که محل ظهرنویسی است، موجب تغییر اعتبار مبلغ اصلی نمی‌شود و مبلغ مندرج در روی سند معتبر است.,3,4",
59,x-ai/grok-4-fast,5,3,5,"براساس ماده 39 قانون تجارت، گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است و نقل و انتقال آن تابع مقررات سهام بی‌نام می‌باشد؛ بنابراین طبق ماده 41 قانون تجارت، در صورتی که مبلغ اسمی سهام تماماً پرداخت نشده باشد، انتقال دهنده و انتقال گیرنده متضامناً مسئول پرداخت بقیه مبلغ اسمی خواهند بود.",12080,3749,1590,5339,292,53,"results{explanation,answer,confidence}:
براساس ماده 39 قانون تجارت، گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است و نقل و انتقال آن تابع مقررات سهام بی‌نام می‌باشد؛ بنابراین طبق ماده 41 قانون تجارت، در صورتی که مبلغ اسمی سهام تماماً پرداخت نشده باشد، انتقال دهنده و انتقال گیرنده متضامناً مسئول پرداخت بقیه مبلغ اسمی خواهند بود.,3,5",
60,x-ai/grok-4-fast,5,1,5,"براساس ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی صورت مطالبات تصدیق شده می‌توانند به رد یا کسر طلب یا عدم در نظر گیری حق رجحان خود (علیه اداره) یا به قبول طلب یا حق رجحان دیگری (علیه بستانکار) اعتراض کنند.",4511,2736,647,3383,239,47,"results{explanation,answer,confidence}:
براساس ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی صورت مطالبات تصدیق شده می‌توانند به رد یا کسر طلب یا عدم در نظر گیری حق رجحان خود (علیه اداره) یا به قبول طلب یا حق رجحان دیگری (علیه بستانکار) اعتراض کنند.,1,5",
81,x-ai/grok-4-fast,5,1,5,"براساس ماده 5 قانون مجازات اسلامی مصوب 1392، جعل امضای مقام رسمی مانند وزیر دادگستری در خارج از کشور توسط غیرایرانی، مشمول محاکمه در ایران است و دادگاه ایران در تعیین مجازات تعزیری، میزان محکومیت اجرا شده در خارج را محاسبه می‌کند.",4971,3873,773,4646,230,42,"results{explanation,answer,confidence}:
براساس ماده 5 قانون مجازات اسلامی مصوب 1392، جعل امضای مقام رسمی مانند وزیر دادگستری در خارج از کشور توسط غیرایرانی، مشمول محاکمه در ایران است و دادگاه ایران در تعیین مجازات تعزیری، میزان محکومیت اجرا شده در خارج را محاسبه می‌کند.,1,5",
82,x-ai/grok-4-fast,5,4,5,"براساس ماده 156 قانون مجازات اسلامی، سرباز با تخریب بیسیم برای دفع خطر قریب الوقوع افتادن اطلاعات محرمانه به دست دشمن در شرایط محاصره، از دفاع مشروع بهره می‌برد، زیرا رفتار ارتکابی ضرورت داشته، دفاع مستند به خوف عقلایی است و توسل به قوای دولتی عملاً ممکن نبوده است.",5830,3388,752,4140,265,49,"results{explanation,answer,confidence}:
براساس ماده 156 قانون مجازات اسلامی، سرباز با تخریب بیسیم برای دفع خطر قریب الوقوع افتادن اطلاعات محرمانه به دست دشمن در شرایط محاصره، از دفاع مشروع بهره می‌برد، زیرا رفتار ارتکابی ضرورت داشته، دفاع مستند به خوف عقلایی است و توسل به قوای دولتی عملاً ممکن نبوده است.,4,5",
83,x-ai/grok-4-fast,5,1,5,"براساس ماده 104 قانون مجازات اسلامی مصوب 1392 (با اصلاحات)، جرایم خیانت در امانت موضوع ماده 674 و سوءاستفاده از سفید مهر موضوع ماده 676 کتاب تعزیرات، از جمله جرایم تعزیری قابل گذشت محسوب می‌شوند که تعقیب و اجرای مجازات آنها منوط به شکایت شاکی است.",9746,3362,1245,4607,247,46,"results{explanation,answer,confidence}:
براساس ماده 104 قانون مجازات اسلامی مصوب 1392 (با اصلاحات)، جرایم خیانت در امانت موضوع ماده 674 و سوءاستفاده از سفید مهر موضوع ماده 676 کتاب تعزیرات، از جمله جرایم تعزیری قابل گذشت محسوب می‌شوند که تعقیب و اجرای مجازات آنها منوط به شکایت شاکی است.,1,5",
84,x-ai/grok-4-fast,5,1,5,"براساس ماده ۲۰ قانون مجازات اسلامی، اشخاص حقوقی نسبت به جرایم غیرعمدی مانند صدمه بدنی ناشی از بی‌احتیاطی مسئول شناخته می‌شوند و مجازات‌های قابل اعمال بر آن‌ها شامل دیه به عنوان جبران خسارت و جزای نقدی است، همان‌گونه که در رویه قضایی (مانند منبع ۴) دیه و جزای نقدی برای شخص حقوقی اعمال شده است.",12562,4157,1511,5668,293,55,"results{explanation,answer,confidence}:
براساس ماده ۲۰ قانون مجازات اسلامی، اشخاص حقوقی نسبت به جرایم غیرعمدی مانند صدمه بدنی ناشی از بی‌احتیاطی مسئول شناخته می‌شوند و مجازات‌های قابل اعمال بر آن‌ها شامل دیه به عنوان جبران خسارت و جزای نقدی است، همان‌گونه که در رویه قضایی (مانند منبع ۴) دیه و جزای نقدی برای شخص حقوقی اعمال شده است.,1,5",
85,x-ai/grok-4-fast,5,2,4,"براساس ماده 87 قانون مجازات اسلامی مصوب 1392، دادگاه می‌تواند محکوم را به مجازات‌های تبعی یا تکمیلی محکوم کند که مدت آن‌ها نباید بیش از دو سال باشد، لذا مجازات تکمیلی بدون حداقل و دارای حداکثر است؛ همچنین، میزان مجازات تبعی بر اساس مقررات قانونی ثابت تعیین می‌شود.",9990,3397,1373,4770,264,48,"results{explanation,answer,confidence}:
براساس ماده 87 قانون مجازات اسلامی مصوب 1392، دادگاه می‌تواند محکوم را به مجازات‌های تبعی یا تکمیلی محکوم کند که مدت آن‌ها نباید بیش از دو سال باشد، لذا مجازات تکمیلی بدون حداقل و دارای حداکثر است؛ همچنین، میزان مجازات تبعی بر اساس مقررات قانونی ثابت تعیین می‌شود.,2,4",
86,x-ai/grok-4-fast,5,3,5,"براساس ماده 37 قانون مجازات اسلامی مصوب 1392 (با اصلاحات قانون کاهش مجازات حبس تعزیری)، مجازات حبس درجه سه و بالاتر فقط به میزان یک تا سه درجه تقلیل می‌یابد و قابل تبدیل به نوع مجازات دیگر نیست، در حالی که مصادره اموال به جزای نقدی، محرومیت از حقوق اجتماعی و شلاق به عنوان سایر مجازات‌های تعزیری طبق بند ث قابل تقلیل یا تبدیل به مجازات دیگر از همان درجه یا یک درجه پایین‌تر هستند.",8478,3884,1190,5074,380,75,"results{explanation,answer,confidence}:
براساس ماده 37 قانون مجازات اسلامی مصوب 1392 (با اصلاحات قانون کاهش مجازات حبس تعزیری)، مجازات حبس درجه سه و بالاتر فقط به میزان یک تا سه درجه تقلیل می‌یابد و قابل تبدیل به نوع مجازات دیگر نیست، در حالی که مصادره اموال به جزای نقدی، محرومیت از حقوق اجتماعی و شلاق به عنوان سایر مجازات‌های تعزیری طبق بند ث قابل تقلیل یا تبدیل به مجازات دیگر از همان درجه یا یک درجه پایین‌تر هستند.,3,5",
87,x-ai/grok-4-fast,5,3,4,"بر اساس مواد 39 و 40 قانون مجازات اسلامی، معافیت از کیفر و تعویق صدور حکم نیازمند فقدان سابقه کیفری مؤثر است و ماده 55 نیز تعلیق اجرای مجازات را در صورت وجود سابقه لغو می‌کند، اما آزادی مشروط طبق مواد 58 به بعد قانون مجازات اسلامی حتی با وجود سابقه محکومیت کیفری مؤثر برای جرایم تعزیری درجه‌های پایین‌تر قابل اعمال است.",12476,2893,1864,4757,319,62,"results{explanation,answer,confidence}:
بر اساس مواد 39 و 40 قانون مجازات اسلامی، معافیت از کیفر و تعویق صدور حکم نیازمند فقدان سابقه کیفری مؤثر است و ماده 55 نیز تعلیق اجرای مجازات را در صورت وجود سابقه لغو می‌کند، اما آزادی مشروط طبق مواد 58 به بعد قانون مجازات اسلامی حتی با وجود سابقه محکومیت کیفری مؤثر برای جرایم تعزیری درجه‌های پایین‌تر قابل اعمال است.,3,4",
88,x-ai/grok-4-fast,5,1,5,"براساس ماده 45 قانون مجازات اسلامی مصوب 1392، پس از گذشت مدت تعویق و در صورت پایبندی کامل مرتکب به دستورهای دادگاه، دادگاه حسب مورد می‌تواند حکم معافیت از کیفر صادر کند.",4499,2838,402,3240,169,32,"results{explanation,answer,confidence}:
براساس ماده 45 قانون مجازات اسلامی مصوب 1392، پس از گذشت مدت تعویق و در صورت پایبندی کامل مرتکب به دستورهای دادگاه، دادگاه حسب مورد می‌تواند حکم معافیت از کیفر صادر کند.,1,5",
89,x-ai/grok-4-fast,5,1,4,"براساس ماده 137 قانون مجازات اسلامی مصوب 1392، در تکرار جرم عمدی، حداقل مجازات جرم ارتکابی میانگین بین حداقل و حداکثر مجازات قانونی آن است و دادگاه می‌تواند مجازات را تا یک چهارم بیش از حداکثر تشدید کند، اما جرم غیرعمد «الف» مشمول این قاعده نمی‌شود و دادگاه به حداقل مجازات آن حکم می‌دهد.",43875,3097,7571,10668,288,54,"results{explanation,answer,confidence}:
براساس ماده 137 قانون مجازات اسلامی مصوب 1392، در تکرار جرم عمدی، حداقل مجازات جرم ارتکابی میانگین بین حداقل و حداکثر مجازات قانونی آن است و دادگاه می‌تواند مجازات را تا یک چهارم بیش از حداکثر تشدید کند، اما جرم غیرعمد «الف» مشمول این قاعده نمی‌شود و دادگاه به حداقل مجازات آن حکم می‌دهد.,1,4",
90,x-ai/grok-4-fast,5,3,5,"براساس ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاونت در جرائم اسیدپاشی به صورت خاص تعیین شده است (حبس درجه دو یا سه یا یک درجه پایین‌تر از مرتکب)، که این مقررات خاص بر قواعد عمومی معاونت در ماده 127 قانون مجازات اسلامی اولویت دارد.",4078,3457,635,4092,268,52,"results{explanation,answer,confidence}:
براساس ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاونت در جرائم اسیدپاشی به صورت خاص تعیین شده است (حبس درجه دو یا سه یا یک درجه پایین‌تر از مرتکب)، که این مقررات خاص بر قواعد عمومی معاونت در ماده 127 قانون مجازات اسلامی اولویت دارد.,3,5",
