id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
38,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس ماده 353 قانون آیین دادرسی مدنی، اگر اخطار رفع نقص به‌درستی صادر نشده یا مهلت مشخص نگردیده باشد، دادگاه تجدیدنظر ملزم به نقض قرار رد دادخواست و اعاده پرونده به دادگاه نخستین برای رفع نقص قانونی است، چرا که اصل حق دفاع و اطلاع‌رسانی صحیح از شرایط ضروری رسیدگی است.,3308,5470,158,5628,270,51,"results{explanation,answer,confidence}:
براساس ماده 353 قانون آیین دادرسی مدنی، اگر اخطار رفع نقص به‌درستی صادر نشده یا مهلت مشخص نگردیده باشد، دادگاه تجدیدنظر ملزم به نقض قرار رد دادخواست و اعاده پرونده به دادگاه نخستین برای رفع نقص قانونی است، چرا که اصل حق دفاع و اطلاع‌رسانی صحیح از شرایط ضروری رسیدگی است.,4,5",
39,qwen/qwen3-next-80b-a3b-instruct,5,3,5,بر اساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی و تطبیق آن با ماده 317 قانون آیین دادرسی کیفری، اختلاف صلاحیت بین دادگاه‌های عمومی در یک استان (از جمله حقوقی و کیفری) مرجع حل‌اختلاف آن دادگاه تجدیدنظر همان استان است.,3225,5217,142,5359,247,46,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی و تطبیق آن با ماده 317 قانون آیین دادرسی کیفری، اختلاف صلاحیت بین دادگاه‌های عمومی در یک استان (از جمله حقوقی و کیفری) مرجع حل‌اختلاف آن دادگاه تجدیدنظر همان استان است.,3,5",
40,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس ماده 348 قانون آیین دادرسی مدنی، حکم فقط در برابر طرفی که ابلاغ واقعی احضاریه را دریافت کرده و یا حاضر شده است، حضوری محسوب می‌شود؛ شخص «الف» ابلاغ واقعی داشته، اما حاضر نشده، پس حکم او غیابی است؛ شخص «ب» حاضر شده، پس حکم حضوری است؛ شخص «ج» ابلاغ قانونی داشته و حاضر نشده، پس حکم غیابی است.,5409,6865,179,7044,297,60,"results{explanation,answer,confidence}:
براساس ماده 348 قانون آیین دادرسی مدنی، حکم فقط در برابر طرفی که ابلاغ واقعی احضاریه را دریافت کرده و یا حاضر شده است، حضوری محسوب می‌شود؛ شخص «الف» ابلاغ واقعی داشته، اما حاضر نشده، پس حکم او غیابی است؛ شخص «ب» حاضر شده، پس حکم حضوری است؛ شخص «ج» ابلاغ قانونی داشته و حاضر نشده، پس حکم غیابی است.,2,5",
41,qwen/qwen3-next-80b-a3b-instruct,5,1,4,مطابق ماده 52 قانون تجارت، مدیران موظفند سهامی را به عنوان ضمانت خسارات ناشی از تقصیر اداری در نگهداری سرمایه شرکت نگه دارند، و عدم مطالبه باقیمانده سهام، تخلف از این وظیفه محسوب و مسئولیت جبران خسارت را برای هیئت مدیره ایجاد می‌کند.,2097,4572,141,4713,233,43,"results{explanation,answer,confidence}:
مطابق ماده 52 قانون تجارت، مدیران موظفند سهامی را به عنوان ضمانت خسارات ناشی از تقصیر اداری در نگهداری سرمایه شرکت نگه دارند، و عدم مطالبه باقیمانده سهام، تخلف از این وظیفه محسوب و مسئولیت جبران خسارت را برای هیئت مدیره ایجاد می‌کند.,1,4",
42,qwen/qwen3-next-80b-a3b-instruct,5,2,4,مطابق تبصره ۲ ماده ۲۴۱ قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی از شخص حقوقی، همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی غیردولتی باشد، به سمت مدیرعامل یا عضو هیئت مدیره انتخاب شود، پس ممنوعیت فقط در شرکت‌های دارای سرمایه دولتی یا عمومی اعمال می‌شود.,4332,4138,196,4334,306,59,"results{explanation,answer,confidence}:
مطابق تبصره ۲ ماده ۲۴۱ قانون تجارت، هیچ فردی نمی‌تواند اصالتاً یا به نمایندگی از شخص حقوقی، همزمان در بیش از یک شرکت که تمام یا بخشی از سرمایه آن متعلق به دولت یا نهادهای عمومی غیردولتی باشد، به سمت مدیرعامل یا عضو هیئت مدیره انتخاب شود، پس ممنوعیت فقط در شرکت‌های دارای سرمایه دولتی یا عمومی اعمال می‌شود.,2,4",
43,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 49 قانون اداره تصفیه امور ورشکستگی، پس از خاتمه ورشکستگی، اگر اموالی متعلق به ورشکسته کشف شود، اداره تصفیه آن را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم می‌کند.,1742,3564,137,3701,213,40,"results{explanation,answer,confidence}:
مطابق ماده 49 قانون اداره تصفیه امور ورشکستگی، پس از خاتمه ورشکستگی، اگر اموالی متعلق به ورشکسته کشف شود، اداره تصفیه آن را به تصرف خود درآورده و حاصل فروش آن را بدون هیچ گونه تشریفاتی بین بستانکاران تقسیم می‌کند.,1,5",
44,qwen/qwen3-next-80b-a3b-instruct,5,3,4,ثبت نام در دفتر ثبت تجارتی مطابق ماده 16 قانون تجارت، اماره‌ای بر تاجر بودن شخص ایجاد می‌کند، نه شناسایی قطعی؛ زیرا ثبت فقط شرط اجباری است و نه دلیل اثبات قطعی تاجر بودن.,2141,3859,108,3967,170,34,"results{explanation,answer,confidence}:
ثبت نام در دفتر ثبت تجارتی مطابق ماده 16 قانون تجارت، اماره‌ای بر تاجر بودن شخص ایجاد می‌کند، نه شناسایی قطعی؛ زیرا ثبت فقط شرط اجباری است و نه دلیل اثبات قطعی تاجر بودن.,3,4",
45,qwen/qwen3-next-80b-a3b-instruct,5,4,5,مطابق ماده 160 قانون تجارت، عواید حاصل از اضافه ارزش سهام می‌تواند به اندوخته اختیاری منتقل شود یا نقداً بین صاحبان سهام تقسیم گردد یا در ازای آن سهام جدید صادر شود، بنابراین انتقال به اندوخته اختیاری جایز است.,3015,4744,130,4874,210,39,"results{explanation,answer,confidence}:
مطابق ماده 160 قانون تجارت، عواید حاصل از اضافه ارزش سهام می‌تواند به اندوخته اختیاری منتقل شود یا نقداً بین صاحبان سهام تقسیم گردد یا در ازای آن سهام جدید صادر شود، بنابراین انتقال به اندوخته اختیاری جایز است.,4,5",
46,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع بوده و این موضوع را به طرف مقابل اطلاع ندهد، مسئول خسارات وارده است؛ و ماده 347 اضافه می‌کند که در صورت سهیم بودن دلال، با آمر خود متضامناً مسئول اجرای تعهد است.,1447,3447,128,3575,218,44,"results{explanation,answer,confidence}:
مطابق ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع بوده و این موضوع را به طرف مقابل اطلاع ندهد، مسئول خسارات وارده است؛ و ماده 347 اضافه می‌کند که در صورت سهیم بودن دلال، با آمر خود متضامناً مسئول اجرای تعهد است.,1,5",
47,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق ماده 263 قانون تجارت، تنها در مورد برات‌های قبول‌شده نیاز به ارائه ضامن و دخالت دادگاه برای مطالبه نسخه جایگزین وجود دارد؛ بنابراین، گم شدن براتی که قبول نشده و در چند نسخه صادر شده است، نیازی به ضامن و دخالت دادگاه ندارد، زیرا دارنده نسخه‌های دیگر می‌تواند از آنها برای وصول وجه استفاده کند.,5045,6273,177,6450,298,56,"results{explanation,answer,confidence}:
مطابق ماده 263 قانون تجارت، تنها در مورد برات‌های قبول‌شده نیاز به ارائه ضامن و دخالت دادگاه برای مطالبه نسخه جایگزین وجود دارد؛ بنابراین، گم شدن براتی که قبول نشده و در چند نسخه صادر شده است، نیازی به ضامن و دخالت دادگاه ندارد، زیرا دارنده نسخه‌های دیگر می‌تواند از آنها برای وصول وجه استفاده کند.,2,5",
48,qwen/qwen3-next-80b-a3b-instruct,5,1,4,مطابق ماده 111 قانون تجارت، اشخاصی که به علت ارتکاب جنایت یا جنحه‌های خاص از حقوق اجتماعی محروم شده‌اند نمی‌توانند مدیر شرکت شوند، اما کارمند دولت در این فهرست نیست؛ با این حال، ماده 124 و آراء دادگاهی نشان می‌دهد که انتخاب کارمند دولت بدون رضایت مرجع متبوع می‌تواند موجب تعارض منافع و از دست رفتن شرایط اخلاقی-قانونی شود و هر ذینفع می‌تواند بطلان آن را از دادگاه درخواست کند.,4074,5370,224,5594,376,70,"results{explanation,answer,confidence}:
مطابق ماده 111 قانون تجارت، اشخاصی که به علت ارتکاب جنایت یا جنحه‌های خاص از حقوق اجتماعی محروم شده‌اند نمی‌توانند مدیر شرکت شوند، اما کارمند دولت در این فهرست نیست؛ با این حال، ماده 124 و آراء دادگاهی نشان می‌دهد که انتخاب کارمند دولت بدون رضایت مرجع متبوع می‌تواند موجب تعارض منافع و از دست رفتن شرایط اخلاقی-قانونی شود و هر ذینفع می‌تواند بطلان آن را از دادگاه درخواست کند.,1,4",
49,qwen/qwen3-next-80b-a3b-instruct,5,1,4,مطابق ماده 144 قانون تجارت، عزل بازرس اصلی تنها در صورت انتخاب جانشین معتبر است؛ در غیر این صورت، تصمیم فاقد اساس قانونی بوده و هر ذی‌نفعی می‌تواند ابطال آن را از دادگاه تقاضا کند.,1579,4263,115,4378,180,35,"results{explanation,answer,confidence}:
مطابق ماده 144 قانون تجارت، عزل بازرس اصلی تنها در صورت انتخاب جانشین معتبر است؛ در غیر این صورت، تصمیم فاقد اساس قانونی بوده و هر ذی‌نفعی می‌تواند ابطال آن را از دادگاه تقاضا کند.,1,4",
50,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 20 قانون تجارت، شرکت‌های تجاری به هفت نوع محدود شده‌اند و تبدیل بین آن‌ها تنها در صورتی مجاز است که شرایط قانونی آن نوع خاص رعایت شود؛ از جمله، تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت تضامنی شرکای قبلی نسبت به طلبکاران زمان تبدیل را حفظ می‌کند.,1893,5419,165,5584,260,50,"results{explanation,answer,confidence}:
مطابق ماده 20 قانون تجارت، شرکت‌های تجاری به هفت نوع محدود شده‌اند و تبدیل بین آن‌ها تنها در صورتی مجاز است که شرایط قانونی آن نوع خاص رعایت شود؛ از جمله، تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت تضامنی شرکای قبلی نسبت به طلبکاران زمان تبدیل را حفظ می‌کند.,3,4",
51,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار (از جمله اعلامیه پذیره‌نویسی) نیازمند موافقت سازمان بورس و اوراق بهادار است و ماده 177 قانون تجارت نیز اجبار به انتشار در روزنامه‌های کثیرالانتشار و تسلیم مدارک به مرجع ثبت شرکت‌ها را تأیید می‌کند، بنابراین موافقتنامه سازمان بورس و اجازه مرجع ثبت هر دو ضروری هستند.,2408,4740,188,4928,325,56,"results{explanation,answer,confidence}:
مطابق ماده 24 قانون بازار اوراق بهادار، انتشار اوراق بهادار (از جمله اعلامیه پذیره‌نویسی) نیازمند موافقت سازمان بورس و اوراق بهادار است و ماده 177 قانون تجارت نیز اجبار به انتشار در روزنامه‌های کثیرالانتشار و تسلیم مدارک به مرجع ثبت شرکت‌ها را تأیید می‌کند، بنابراین موافقتنامه سازمان بورس و اجازه مرجع ثبت هر دو ضروری هستند.,3,4",
52,qwen/qwen3-next-80b-a3b-instruct,5,2,5,ورشکستگی شرکت سهامی به دلیل شخصیت حقوقی مستقل آن، تأثیری بر شرکای سهامی ندارد و برعکس، ورشکستگی سهامدار نیز از خود منجر به ورشکستگی شرکت نمی‌شود؛ این اصل بر اساس مفهوم مستقل بودن شخصیت حقوقی شرکت سهامی و مقررات قانون تجارت تأیید شده است.,1765,5857,145,6002,237,44,"results{explanation,answer,confidence}:
ورشکستگی شرکت سهامی به دلیل شخصیت حقوقی مستقل آن، تأثیری بر شرکای سهامی ندارد و برعکس، ورشکستگی سهامدار نیز از خود منجر به ورشکستگی شرکت نمی‌شود؛ این اصل بر اساس مفهوم مستقل بودن شخصیت حقوقی شرکت سهامی و مقررات قانون تجارت تأیید شده است.,2,5",
53,qwen/qwen3-next-80b-a3b-instruct,5,2,4,براساس ماده 293 قانون مدنی، شرطی که در عقد بیع ذکر شده و به انجام عملی خاص (مانند انتقال سند) بستگی دارد، فقط در برابر طرفین عقد و اشخاصی که از آن آگاهند اثر دارد؛ بنابراین در برابر دارنده بلافصل چک که از شرط مزبور مطلع نیست، قابل استناد نیست.,4766,6833,145,6978,243,50,"results{explanation,answer,confidence}:
براساس ماده 293 قانون مدنی، شرطی که در عقد بیع ذکر شده و به انجام عملی خاص (مانند انتقال سند) بستگی دارد، فقط در برابر طرفین عقد و اشخاصی که از آن آگاهند اثر دارد؛ بنابراین در برابر دارنده بلافصل چک که از شرط مزبور مطلع نیست، قابل استناد نیست.,2,4",
54,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق ماده 312 قانون تجارت، انتقال چک تنها با امضای ظهرنویس معتبر است، و چک صیادی همچنان نیازمند ظهرنویسی برای انتقال قانونی است، پس گزینه ۲ نادرست است.,3132,7018,102,7120,152,28,"results{explanation,answer,confidence}:
مطابق ماده 312 قانون تجارت، انتقال چک تنها با امضای ظهرنویس معتبر است، و چک صیادی همچنان نیازمند ظهرنویسی برای انتقال قانونی است، پس گزینه ۲ نادرست است.,2,5",
55,qwen/qwen3-next-80b-a3b-instruct,5,3,4,براساس ماده 23 قانون صدور چک، اجراییه فقط در صورتی صادر می‌شود که چک مشروط نباشد و دستور عدم پرداخت مطابق ماده 14 صادر نشده باشد؛ اما مسدود کردن موجودی تمام حساب‌های صادرکننده در هر بانکی از جمله حساب‌های غیرمرتبط با صدور چک، قانوناً مقرر نشده و تنها موجودی حساب مربوطه می‌تواند مسدود شود.,8893,7330,170,7500,289,54,"results{explanation,answer,confidence}:
براساس ماده 23 قانون صدور چک، اجراییه فقط در صورتی صادر می‌شود که چک مشروط نباشد و دستور عدم پرداخت مطابق ماده 14 صادر نشده باشد؛ اما مسدود کردن موجودی تمام حساب‌های صادرکننده در هر بانکی از جمله حساب‌های غیرمرتبط با صدور چک، قانوناً مقرر نشده و تنها موجودی حساب مربوطه می‌تواند مسدود شود.,3,4",
56,qwen/qwen3-next-80b-a3b-instruct,5,2,5,براساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجراست و نه قطعی؛ بنابراین گزینه 2 که ادعا می‌کند حکم ورشکستگی قطعی است، نادرست است.,3636,6180,97,6277,138,25,"results{explanation,answer,confidence}:
براساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجراست و نه قطعی؛ بنابراین گزینه 2 که ادعا می‌کند حکم ورشکستگی قطعی است، نادرست است.,2,5",
57,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 418 قانون تجارت، تاجر ورشکسته پس از صدور حکم ورشکستگی از مداخله در اموال خود ممنوع است و هر معامله‌ای که مالی از اموال او را مقید کند و به ضرر طلبکاران باشد باطل است؛ اما قرارداد استخدام در یک شرکت خصوصی، از اموال تاجر نیست و به ضرر طلبکاران نمی‌انجامد، بنابراین نافذ است.,2329,4394,165,4559,283,56,"results{explanation,answer,confidence}:
مطابق ماده 418 قانون تجارت، تاجر ورشکسته پس از صدور حکم ورشکستگی از مداخله در اموال خود ممنوع است و هر معامله‌ای که مالی از اموال او را مقید کند و به ضرر طلبکاران باشد باطل است؛ اما قرارداد استخدام در یک شرکت خصوصی، از اموال تاجر نیست و به ضرر طلبکاران نمی‌انجامد، بنابراین نافذ است.,1,5",
58,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس ماده 307 قانون تجارت، در صورت تضاد بین مبلغ نوشته‌شده در روی سند و مبلغ تصحیح‌شده و مجدداً امضاشده در ظهر سند، مبلغ تصحیح‌شده و امضاشده به‌عنوان ارادة صادرکننده معتبر است.,2744,5543,111,5654,178,32,"results{explanation,answer,confidence}:
براساس ماده 307 قانون تجارت، در صورت تضاد بین مبلغ نوشته‌شده در روی سند و مبلغ تصحیح‌شده و مجدداً امضاشده در ظهر سند، مبلغ تصحیح‌شده و امضاشده به‌عنوان ارادة صادرکننده معتبر است.,4,5",
59,qwen/qwen3-next-80b-a3b-instruct,5,3,5,براساس ماده 39 قانون تجارت، گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است و از لحاظ مسئولیت مالی، انتقال‌دهنده و انتقال‌گیرنده در صورت عدم پرداخت کامل مبلغ اسمی، متضامناً مسئول پرداخت بقیه مبلغ هستند.,15174,5763,127,5890,204,35,"results{explanation,answer,confidence}:
براساس ماده 39 قانون تجارت، گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است و از لحاظ مسئولیت مالی، انتقال‌دهنده و انتقال‌گیرنده در صورت عدم پرداخت کامل مبلغ اسمی، متضامناً مسئول پرداخت بقیه مبلغ هستند.,3,5",
60,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی صورت مطالبات می‌توانند در برابر رد طلب، کسر آن یا عدم توجه به حق رهن و رجحان خود، یا حتی قبول طلب دیگری، اعتراض کنند.,1654,3833,126,3959,199,40,"results{explanation,answer,confidence}:
مطابق ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی صورت مطالبات می‌توانند در برابر رد طلب، کسر آن یا عدم توجه به حق رهن و رجحان خود، یا حتی قبول طلب دیگری، اعتراض کنند.,1,5",
81,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 5 قانون مجازات اسلامی مصوب 1392، شخص غیرایرانی که در خارج از ایران جعل امضاء رسمی وزیر را مرتکب شود، قابل محاکمه در ایران است و در تعیین مجازات تعزیری، میزان محکومیت اجراشده در کشور خارجی محاسبه می‌شود.,3397,5702,129,5831,213,40,"results{explanation,answer,confidence}:
مطابق ماده 5 قانون مجازات اسلامی مصوب 1392، شخص غیرایرانی که در خارج از ایران جعل امضاء رسمی وزیر را مرتکب شود، قابل محاکمه در ایران است و در تعیین مجازات تعزیری، میزان محکومیت اجراشده در کشور خارجی محاسبه می‌شود.,1,5",
82,qwen/qwen3-next-80b-a3b-instruct,5,4,5,سرباز در صورتی که تخریب بیسیم را برای جلوگیری از رسیدن اطلاعات محرمانه به دشمن و در شرایط جنگ و خطر فعلی انجام دهد، با توجه به ماده 156 قانون مجازات اسلامی، دفاع مشروع را داراست، چون این عمل برای دفاع از مصالح امنیتی ملی و در برابر خطر قریب الوقوع ضروری بوده و شرایط دفاع مشروع را فراهم می‌کند.,2800,4905,170,5075,294,60,"results{explanation,answer,confidence}:
سرباز در صورتی که تخریب بیسیم را برای جلوگیری از رسیدن اطلاعات محرمانه به دشمن و در شرایط جنگ و خطر فعلی انجام دهد، با توجه به ماده 156 قانون مجازات اسلامی، دفاع مشروع را داراست، چون این عمل برای دفاع از مصالح امنیتی ملی و در برابر خطر قریب الوقوع ضروری بوده و شرایط دفاع مشروع را فراهم می‌کند.,4,5",
83,qwen/qwen3-next-80b-a3b-instruct,5,2,5,مطابق ماده 104 قانون مجازات اسلامی (اصلاح شده 1403) و تبصره آن، جرایم کلاهبرداری و سرقت تا حدود مبلغ مشخص (کلاهبرداری زیر نصاب و سرقت زیر 200 میلیون ریال) در صورت داشتن بزه‌دیده، قابل گذشت هستند؛ بنابراین گزینه 2 که شامل کلاهبرداری زیر 100 میلیون تومان و سرقت زیر 20 میلیون تومان است، مشمول این قاعده می‌شود.,3632,4707,193,4900,308,57,"results{explanation,answer,confidence}:
مطابق ماده 104 قانون مجازات اسلامی (اصلاح شده 1403) و تبصره آن، جرایم کلاهبرداری و سرقت تا حدود مبلغ مشخص (کلاهبرداری زیر نصاب و سرقت زیر 200 میلیون ریال) در صورت داشتن بزه‌دیده، قابل گذشت هستند؛ بنابراین گزینه 2 که شامل کلاهبرداری زیر 100 میلیون تومان و سرقت زیر 20 میلیون تومان است، مشمول این قاعده می‌شود.,2,5",
84,qwen/qwen3-next-80b-a3b-instruct,5,3,4,بر اساس ماده 717 قانون مجازات اسلامی و تطبیق آن با اصول دادنامه‌های ارائه‌شده، شخص حقوقی در جرایم غیرعمدی مانند بی‌احتیاطی در رانندگی مسئولیت پذیرفته و مجازات‌های دیه و جزای نقدی را تحمل می‌کند، اما دیه به عنوان مجازات شخصی به شخص حقوقی قابل اعمال نیست و تنها جزای نقدی به نفع دولت اعمال می‌شود.,3060,6199,169,6368,295,55,"results{explanation,answer,confidence}:
بر اساس ماده 717 قانون مجازات اسلامی و تطبیق آن با اصول دادنامه‌های ارائه‌شده، شخص حقوقی در جرایم غیرعمدی مانند بی‌احتیاطی در رانندگی مسئولیت پذیرفته و مجازات‌های دیه و جزای نقدی را تحمل می‌کند، اما دیه به عنوان مجازات شخصی به شخص حقوقی قابل اعمال نیست و تنها جزای نقدی به نفع دولت اعمال می‌شود.,3,4",
85,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 87 و ماده 24 قانون مجازات اسلامی، مجازات‌های تکمیلی و تبعی هر دو قابل تخفیف یا اصلاح توسط دادگاه هستند، چرا که دادگاه می‌تواند مدت آن‌ها را کاهش دهد یا به جای حبس، جزای نقدی اعمال کند.,2866,5020,128,5148,195,39,"results{explanation,answer,confidence}:
مطابق ماده 87 و ماده 24 قانون مجازات اسلامی، مجازات‌های تکمیلی و تبعی هر دو قابل تخفیف یا اصلاح توسط دادگاه هستند، چرا که دادگاه می‌تواند مدت آن‌ها را کاهش دهد یا به جای حبس، جزای نقدی اعمال کند.,3,4",
86,qwen/qwen3-next-80b-a3b-instruct,5,4,5,براساس ماده 37 قانون مجازات اسلامی، تبدیل مجازات‌های تعزیری به مجازات دیگر فقط برای مجازات‌های حبس، جزای نقدی، مصادره و انفصال مجاز است؛ شلاق درجه 6 که مجازات تعزیری منصوص شرعی است، قابل تبدیل نیست.,2539,5654,117,5771,198,35,"results{explanation,answer,confidence}:
براساس ماده 37 قانون مجازات اسلامی، تبدیل مجازات‌های تعزیری به مجازات دیگر فقط برای مجازات‌های حبس، جزای نقدی، مصادره و انفصال مجاز است؛ شلاق درجه 6 که مجازات تعزیری منصوص شرعی است، قابل تبدیل نیست.,4,5",
87,qwen/qwen3-next-80b-a3b-instruct,5,3,4,مطابق ماده 39 و 40 قانون مجازات اسلامی، معافیت از کیفر و تعویق صدور حکم فقط در صورت فقدان سابقه کیفری مؤثر امکان‌پذیر است؛ بنابراین فرد دارای سابقه محکومیت کیفری مؤثر از هیچ‌یک از این نهادها برخوردار نمی‌شود، اما آزادی مشروط تنها نهادی است که در برخی شرایط حتی با سابقه کیفری نیز قابل اعمال است.,5280,4059,173,4232,295,56,"results{explanation,answer,confidence}:
مطابق ماده 39 و 40 قانون مجازات اسلامی، معافیت از کیفر و تعویق صدور حکم فقط در صورت فقدان سابقه کیفری مؤثر امکان‌پذیر است؛ بنابراین فرد دارای سابقه محکومیت کیفری مؤثر از هیچ‌یک از این نهادها برخوردار نمی‌شود، اما آزادی مشروط تنها نهادی است که در برخی شرایط حتی با سابقه کیفری نیز قابل اعمال است.,3,4",
88,qwen/qwen3-next-80b-a3b-instruct,5,1,5,مطابق ماده 45 قانون مجازات اسلامی 1392، پس از پایان مدت تعویق و با توجه به پایبندی مرتکب به دستورات دادگاه، دادگاه می‌تواند به تعیین کیفر یا صدور حکم معافیت از کیفر اقدام کند.,3269,4021,115,4136,175,34,"results{explanation,answer,confidence}:
مطابق ماده 45 قانون مجازات اسلامی 1392، پس از پایان مدت تعویق و با توجه به پایبندی مرتکب به دستورات دادگاه، دادگاه می‌تواند به تعیین کیفر یا صدور حکم معافیت از کیفر اقدام کند.,1,5",
89,qwen/qwen3-next-80b-a3b-instruct,5,1,1,مطابق ماده 137 قانون مجازات اسلامی مصوب 1392، تعدد جرائم عمدی تعزیری منجر به تعیین حداقل مجازات به میانگین حداقل و حداکثر و امکان تشدید تا یک چهارم حداکثر می‌شود؛ جرم «الف» غیرعمدی است و مشمول این ماده نیست، اما جرایم عمدی «ب»، «د» و «ج» (به‌عنوان جرم تعزیری) مشمول تعدد هستند و دادگاه می‌تواند برای آنها تا یک چهارم حداکثر تشدید کند، اما گزینه‌های داده‌شده هیچ‌کدام دقیقاً این مفاد را پوشش نمی‌دهند و تضاد در تشدید تا یک ششم (نه یک چهارم) باعث عدم اطمینان می‌شود.,2899,4413,284,4697,464,87,"results{explanation,answer,confidence}:
مطابق ماده 137 قانون مجازات اسلامی مصوب 1392، تعدد جرائم عمدی تعزیری منجر به تعیین حداقل مجازات به میانگین حداقل و حداکثر و امکان تشدید تا یک چهارم حداکثر می‌شود؛ جرم «الف» غیرعمدی است و مشمول این ماده نیست، اما جرایم عمدی «ب»، «د» و «ج» (به‌عنوان جرم تعزیری) مشمول تعدد هستند و دادگاه می‌تواند برای آنها تا یک چهارم حداکثر تشدید کند، اما گزینه‌های داده‌شده هیچ‌کدام دقیقاً این مفاد را پوشش نمی‌دهند و تضاد در تشدید تا یک ششم (نه یک چهارم) باعث عدم اطمینان می‌شود.,1,1",
90,qwen/qwen3-next-80b-a3b-instruct,5,3,5,مطابق ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاون در اسیدپاشی به ترتیب زیر تعیین می‌شود: در صورتی که مجازات مرتکب قصاص نباشد، معاون به یک درجه پایین‌تر از مجازات تعزیری مرتکب محکوم می‌شود، که این قاعده خاص، قواعد عمومی ماده 127 را منسوخ می‌کند.,2925,4892,179,5071,282,52,"results{explanation,answer,confidence}:
مطابق ماده 4 قانون تشدید مجازات اسیدپاشی و حمایت از بزه‌دیدگان ناشی از آن، مجازات معاون در اسیدپاشی به ترتیب زیر تعیین می‌شود: در صورتی که مجازات مرتکب قصاص نباشد، معاون به یک درجه پایین‌تر از مجازات تعزیری مرتکب محکوم می‌شود، که این قاعده خاص، قواعد عمومی ماده 127 را منسوخ می‌کند.,3,5",
91,qwen/qwen3-next-80b-a3b-instruct,5,1,5,براساس ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به‌دست آوردن اموال تاریخی به‌خودی‌خود جرم است، حتی اگر مالی کشف نشود؛ بنابراین رفتار «الف» تحقق جرم نام حفاری و کاوش را دارد.,2471,6074,112,6186,182,34,"results{explanation,answer,confidence}:
براساس ماده 562 قانون مجازات اسلامی، حفاری و کاوش به قصد به‌دست آوردن اموال تاریخی به‌خودی‌خود جرم است، حتی اگر مالی کشف نشود؛ بنابراین رفتار «الف» تحقق جرم نام حفاری و کاوش را دارد.,1,5",
92,qwen/qwen3-next-80b-a3b-instruct,5,1,5,براساس منبع 3 و ماده 13 قانون دیوان عدالت اداری، اظهار نظر اداری درباره وضعیت ثبتی که خلاف واقع است، اگر جنبه کیفری داشته باشد، مشمول وصف مجرمانه «گزارش خلاف واقع» می‌شود و نه تخلف انتظامی ساده.,4181,5580,117,5697,194,37,"results{explanation,answer,confidence}:
براساس منبع 3 و ماده 13 قانون دیوان عدالت اداری، اظهار نظر اداری درباره وضعیت ثبتی که خلاف واقع است، اگر جنبه کیفری داشته باشد، مشمول وصف مجرمانه «گزارش خلاف واقع» می‌شود و نه تخلف انتظامی ساده.,1,5",
