id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
47,openai/gpt-4o-mini,5,4,4,"طبق ماده 263 قانون تجارت، در مورد گم شدن براتی که قبول نشده و در یک نسخه صادر شده است، دارنده می‌تواند بدون نیاز به دادن ضامن و دخالت دادگاه، نسخه ثانوی را تحصیل کند.",3431,4050,63,4113,166,35,"results{explanation,answer,confidence}:
طبق ماده 263 قانون تجارت، در مورد گم شدن براتی که قبول نشده و در یک نسخه صادر شده است، دارنده می‌تواند بدون نیاز به دادن ضامن و دخالت دادگاه، نسخه ثانوی را تحصیل کند.,4,4",
48,openai/gpt-4o-mini,5,1,4,"طبق ماده 111 قانون تجارت، کارمندان رسمی دولت نمی‌توانند به عنوان مدیر در شرکت‌های تجارتی انتخاب شوند و هر ذی‌نفعی می‌تواند بطلان مصوبه مجمع عمومی را درخواست کند.",2555,3438,60,3498,161,28,"results{explanation,answer,confidence}:
طبق ماده 111 قانون تجارت، کارمندان رسمی دولت نمی‌توانند به عنوان مدیر در شرکت‌های تجارتی انتخاب شوند و هر ذی‌نفعی می‌تواند بطلان مصوبه مجمع عمومی را درخواست کند.,1,4",
49,openai/gpt-4o-mini,5,1,4,"طبق ماده 146 قانون تجارت، مجمع عمومی عادی باید یک یا چند بازرس علی‌البدل انتخاب کند و در صورت عزل بازرس اصلی بدون تعیین جانشین، تصمیم مجمع غیرقانونی است و هر ذی نفعی می‌تواند ابطال آن را از دادگاه درخواست کند.",2958,2833,79,2912,209,41,"results{explanation,answer,confidence}:
طبق ماده 146 قانون تجارت، مجمع عمومی عادی باید یک یا چند بازرس علی‌البدل انتخاب کند و در صورت عزل بازرس اصلی بدون تعیین جانشین، تصمیم مجمع غیرقانونی است و هر ذی نفعی می‌تواند ابطال آن را از دادگاه درخواست کند.,1,4",
50,openai/gpt-4o-mini,5,3,4,"براساس ماده 20 قانون تجارت، تبدیل شرکت‌های تجاری به نوع دیگر مجاز است و در صورت تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت در قبال طلبکاران کماکان تضامنی باقی می‌ماند.",3170,3485,70,3555,180,33,"results{explanation,answer,confidence}:
براساس ماده 20 قانون تجارت، تبدیل شرکت‌های تجاری به نوع دیگر مجاز است و در صورت تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت در قبال طلبکاران کماکان تضامنی باقی می‌ماند.,3,4",
51,openai/gpt-4o-mini,5,3,4,"براساس ماده 24 قانون بازار اوراق بهادار، برای انتشار اعلامیه پذیره‌نویسی، نیاز به موافقت سازمان بورس و اوراق بهادار و همچنین اجازه انتشار اعلامیه از سوی مرجع ثبت شرکت‌ها است.",2999,3084,63,3147,174,30,"results{explanation,answer,confidence}:
براساس ماده 24 قانون بازار اوراق بهادار، برای انتشار اعلامیه پذیره‌نویسی، نیاز به موافقت سازمان بورس و اوراق بهادار و همچنین اجازه انتشار اعلامیه از سوی مرجع ثبت شرکت‌ها است.,3,4",
52,openai/gpt-4o-mini,5,3,4,"بر اساس ماده 415 قانون تجارت، ورشکستگی شرکت تضامنی می‌تواند تأثیر مستقیم بر وضعیت شریک آن داشته باشد، زیرا شرکای تضامنی مسئولیت نامحدود دارند و در صورت ورشکستگی شرکت، ممکن است حکم ورشکستگی شریک نیز صادر شود.",3872,3763,79,3842,207,37,"results{explanation,answer,confidence}:
بر اساس ماده 415 قانون تجارت، ورشکستگی شرکت تضامنی می‌تواند تأثیر مستقیم بر وضعیت شریک آن داشته باشد، زیرا شرکای تضامنی مسئولیت نامحدود دارند و در صورت ورشکستگی شرکت، ممکن است حکم ورشکستگی شریک نیز صادر شود.,3,4",
53,openai/gpt-4o-mini,5,4,5,"طبق ماده 219 قانون مدنی، شرطی که در قرارداد برای پرداخت چک قید شده، در صورتی که دارنده چک از آن شرط آگاه نباشد، قابل استناد نیست و صادرکننده نمی‌تواند به آن استناد کند.",3972,4338,67,4405,168,34,"results{explanation,answer,confidence}:
طبق ماده 219 قانون مدنی، شرطی که در قرارداد برای پرداخت چک قید شده، در صورتی که دارنده چک از آن شرط آگاه نباشد، قابل استناد نیست و صادرکننده نمی‌تواند به آن استناد کند.,4,5",
54,openai/gpt-4o-mini,5,2,4,انتقال چک صیادی که در وجه شخص معین صادر شده است نیاز به امضای ظهرنویس دارد و بدون آن انتقال قانونی محسوب نمی‌شود؛ بنابراین گزینه 2 نادرست است.,3202,4530,58,4588,142,28,"results{explanation,answer,confidence}:
انتقال چک صیادی که در وجه شخص معین صادر شده است نیاز به امضای ظهرنویس دارد و بدون آن انتقال قانونی محسوب نمی‌شود؛ بنابراین گزینه 2 نادرست است.,2,4",
55,openai/gpt-4o-mini,5,3,4,"بر اساس ماده 23 قانون صدور چک، دارنده چک می‌تواند با ارائه گواهینامه عدم پرداخت، از دادگاه درخواست صدور اجراییه کند و در مورد چک‌های مشروط نیز اجراییه صادر نمی‌شود، اما مسدود کردن موجودی حساب‌های صادرکننده در هر بانکی به این صورت نیست و فقط در صورت عدم پرداخت وجه چک، موجودی حساب مسدود می‌شود. بنابراین گزینه 3 نادرست است.",4096,4688,113,4801,322,60,"results{explanation,answer,confidence}:
بر اساس ماده 23 قانون صدور چک، دارنده چک می‌تواند با ارائه گواهینامه عدم پرداخت، از دادگاه درخواست صدور اجراییه کند و در مورد چک‌های مشروط نیز اجراییه صادر نمی‌شود، اما مسدود کردن موجودی حساب‌های صادرکننده در هر بانکی به این صورت نیست و فقط در صورت عدم پرداخت وجه چک، موجودی حساب مسدود می‌شود. بنابراین گزینه 3 نادرست است.,3,4",
56,openai/gpt-4o-mini,5,2,4,"بر اساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجرا است و به طور قطعی نیست؛ بنابراین گزینه 2 نادرست است.",3393,3981,49,4030,112,22,"results{explanation,answer,confidence}:
بر اساس ماده 417 قانون تجارت، حکم ورشکستگی موقتاً قابل اجرا است و به طور قطعی نیست؛ بنابراین گزینه 2 نادرست است.,2,4",
57,openai/gpt-4o-mini,5,3,4,"طبق ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم ورشکستگی از مداخله در تمام اموال خود ممنوع است و بنابراین هرگونه عمل حقوقی که به ضرر طلبکاران باشد، نافذ نیست. گزینه 3 که مربوط به واگذاری حق انتفاع به یکی از بستگان است، به دلیل اینکه ممکن است به ضرر طلبکاران تمام شود، نافذ نیست.",3774,2960,105,3065,287,57,"results{explanation,answer,confidence}:
طبق ماده 418 قانون تجارت، تاجر ورشکسته از تاریخ صدور حکم ورشکستگی از مداخله در تمام اموال خود ممنوع است و بنابراین هرگونه عمل حقوقی که به ضرر طلبکاران باشد، نافذ نیست. گزینه 3 که مربوط به واگذاری حق انتفاع به یکی از بستگان است، به دلیل اینکه ممکن است به ضرر طلبکاران تمام شود، نافذ نیست.,3,4",
58,openai/gpt-4o-mini,5,2,4,"طبق ماده 307 قانون تجارت، در صورت وجود دو مبلغ در یک سند تجاری، مبلغی که به حروف نوشته شده باشد، معتبر است و در صورت وجود یک مبلغ به حروف و دیگری به عدد، مبلغ حروفی مناط اعتبار خواهد بود.",4255,3626,66,3692,187,41,"results{explanation,answer,confidence}:
طبق ماده 307 قانون تجارت، در صورت وجود دو مبلغ در یک سند تجاری، مبلغی که به حروف نوشته شده باشد، معتبر است و در صورت وجود یک مبلغ به حروف و دیگری به عدد، مبلغ حروفی مناط اعتبار خواهد بود.,2,4",
59,openai/gpt-4o-mini,5,4,5,"طبق ماده 39 قانون تجارت، گواهی نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و در صورت عدم پرداخت مبلغ اسمی، انتقال‌دهنده و انتقال‌گیرنده به صورت مشترک مسئول پرداخت باقی‌مانده خواهند بود.",3153,3714,69,3783,186,33,"results{explanation,answer,confidence}:
طبق ماده 39 قانون تجارت، گواهی نامه موقت سهام بی‌نام در حکم سهام بی‌نام است و در صورت عدم پرداخت مبلغ اسمی، انتقال‌دهنده و انتقال‌گیرنده به صورت مشترک مسئول پرداخت باقی‌مانده خواهند بود.,4,5",
60,openai/gpt-4o-mini,5,1,4,"مطابق ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی حق دارند به رد طلب یا حق رجحان خود یا قبول طلب یا حق رجحان دیگری اعتراض کنند.",2990,2601,65,2666,159,33,"results{explanation,answer,confidence}:
مطابق ماده 36 قانون اداره تصفیه امور ورشکستگی، طلبکاران ظرف 20 روز از انتشار آگهی حق دارند به رد طلب یا حق رجحان خود یا قبول طلب یا حق رجحان دیگری اعتراض کنند.,1,4",
81,openai/gpt-4o-mini,5,1,4,"طبق ماده 5 قانون مجازات اسلامی، هر شخصی که در خارج از ایران مرتکب جرم شود، طبق قوانین جمهوری اسلامی ایران محاکمه و مجازات می‌شود و در تعیین مجازات‌های تعزیری، میزان محکومیت اجرا شده در خارج محاسبه می‌شود.",3177,3742,73,3815,204,38,"results{explanation,answer,confidence}:
طبق ماده 5 قانون مجازات اسلامی، هر شخصی که در خارج از ایران مرتکب جرم شود، طبق قوانین جمهوری اسلامی ایران محاکمه و مجازات می‌شود و در تعیین مجازات‌های تعزیری، میزان محکومیت اجرا شده در خارج محاسبه می‌شود.,1,4",
82,openai/gpt-4o-mini,5,4,4,"سرباز می‌تواند از دفاع مشروع استفاده کند، زیرا طبق ماده 156 قانون مجازات اسلامی، در شرایطی که تخریب بیسیم برای دفع خطر و جلوگیری از دسترسی دشمن به اطلاعات ضروری باشد، مجازات نمی‌شود.",2279,3256,62,3318,182,33,"results{explanation,answer,confidence}:
سرباز می‌تواند از دفاع مشروع استفاده کند، زیرا طبق ماده 156 قانون مجازات اسلامی، در شرایطی که تخریب بیسیم برای دفع خطر و جلوگیری از دسترسی دشمن به اطلاعات ضروری باشد، مجازات نمی‌شود.,4,4",
83,openai/gpt-4o-mini,5,2,4,"براساس ماده 100 قانون مجازات اسلامی، جرایم قابل گذشت شامل جرایمی هستند که شروع و ادامه تعقیب و رسیدگی و اجرای مجازات، منوط به شکایت شاکی و عدم گذشت وی است. بنابراین، کلاهبرداری زیر یک صد میلیون تومان به شرطی که شرایط دیگر نیز رعایت شود، قابل گذشت است.",3215,3254,91,3345,251,49,"results{explanation,answer,confidence}:
براساس ماده 100 قانون مجازات اسلامی، جرایم قابل گذشت شامل جرایمی هستند که شروع و ادامه تعقیب و رسیدگی و اجرای مجازات، منوط به شکایت شاکی و عدم گذشت وی است. بنابراین، کلاهبرداری زیر یک صد میلیون تومان به شرطی که شرایط دیگر نیز رعایت شود، قابل گذشت است.,2,4",
84,openai/gpt-4o-mini,5,1,4,"بر اساس ماده 714 قانون مجازات اسلامی، شخص حقوقی در جرایم غیر عمدی می‌تواند به پرداخت دیه و جزای نقدی محکوم شود، بنابراین گزینه 1 صحیح است.",3150,4086,55,4141,138,27,"results{explanation,answer,confidence}:
بر اساس ماده 714 قانون مجازات اسلامی، شخص حقوقی در جرایم غیر عمدی می‌تواند به پرداخت دیه و جزای نقدی محکوم شود، بنابراین گزینه 1 صحیح است.,1,4",
85,openai/gpt-4o-mini,5,3,4,"طبق ماده 87 قانون مجازات اسلامی، دادگاه می‌تواند مجازات‌های تکمیلی را با توجه به جرم و وضعیت محکوم تعیین کند و همچنین طبق ماده 24، مجازات‌های تکمیلی قابل تخفیف و تغییر هستند، بنابراین هر دو نوع مجازات قابل تخفیف هستند.",2942,3319,77,3396,218,40,"results{explanation,answer,confidence}:
طبق ماده 87 قانون مجازات اسلامی، دادگاه می‌تواند مجازات‌های تکمیلی را با توجه به جرم و وضعیت محکوم تعیین کند و همچنین طبق ماده 24، مجازات‌های تکمیلی قابل تخفیف و تغییر هستند، بنابراین هر دو نوع مجازات قابل تخفیف هستند.,3,4",
86,openai/gpt-4o-mini,5,1,4,"طبق ماده 37 قانون مجازات اسلامی، مجازات‌های تعزیری به جز مصادره اموال و مجازات‌های حدی قابل تبدیل به مجازات دیگر هستند؛ بنابراین مصادره اموال قابل تبدیل نیست.",2528,3741,57,3798,158,27,"results{explanation,answer,confidence}:
طبق ماده 37 قانون مجازات اسلامی، مجازات‌های تعزیری به جز مصادره اموال و مجازات‌های حدی قابل تبدیل به مجازات دیگر هستند؛ بنابراین مصادره اموال قابل تبدیل نیست.,1,4",
87,openai/gpt-4o-mini,5,2,4,"بر اساس ماده 55 قانون مجازات اسلامی، وجود سابقه محکومیت کیفری مؤثر موجب لغو قرار تعلیق اجرای مجازات می‌شود و در نتیجه فرد نمی‌تواند از این نهاد بهره‌مند شود.",2744,2765,60,2825,157,29,"results{explanation,answer,confidence}:
بر اساس ماده 55 قانون مجازات اسلامی، وجود سابقه محکومیت کیفری مؤثر موجب لغو قرار تعلیق اجرای مجازات می‌شود و در نتیجه فرد نمی‌تواند از این نهاد بهره‌مند شود.,2,4",
88,openai/gpt-4o-mini,5,1,5,"براساس ماده 45 قانون مجازات اسلامی، در صورتی که مرتکب به دستورات دادگاه پایبند باشد، دادگاه می‌تواند حکم به معافیت از کیفر صادر کند.",2686,2724,55,2779,132,24,"results{explanation,answer,confidence}:
براساس ماده 45 قانون مجازات اسلامی، در صورتی که مرتکب به دستورات دادگاه پایبند باشد، دادگاه می‌تواند حکم به معافیت از کیفر صادر کند.,1,5",
89,openai/gpt-4o-mini,5,1,4,"طبق ماده 137 قانون مجازات اسلامی، در صورت ارتکاب جرم عمدی بعد از محکومیت به مجازات تعزیری، حداقل مجازات جرم جدید میانگین بین حداقل و حداکثر مجازات قانونی آن جرم است و دادگاه می‌تواند تا یک چهارم آن را تشدید کند. بنابراین، برای جرایم «ب»، «ج» و «د» میانگین محاسبه و برای جرم «الف» حداقل مجازات در نظر گرفته می‌شود.",4255,2998,118,3116,313,60,"results{explanation,answer,confidence}:
طبق ماده 137 قانون مجازات اسلامی، در صورت ارتکاب جرم عمدی بعد از محکومیت به مجازات تعزیری، حداقل مجازات جرم جدید میانگین بین حداقل و حداکثر مجازات قانونی آن جرم است و دادگاه می‌تواند تا یک چهارم آن را تشدید کند. بنابراین، برای جرایم «ب»، «ج» و «د» میانگین محاسبه و برای جرم «الف» حداقل مجازات در نظر گرفته می‌شود.,1,4",
90,openai/gpt-4o-mini,5,3,4,"بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاونت در این جرم به حبس تعزیری درجه دو یا سه بستگی به نوع جرم مرتکب دارد و در صورت عدم اجرای قصاص، به یک درجه پایین‌تر از مجازات تعزیری مرتکب محکوم می‌شود.",3938,3321,82,3403,207,42,"results{explanation,answer,confidence}:
بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاونت در این جرم به حبس تعزیری درجه دو یا سه بستگی به نوع جرم مرتکب دارد و در صورت عدم اجرای قصاص، به یک درجه پایین‌تر از مجازات تعزیری مرتکب محکوم می‌شود.,3,4",
91,openai/gpt-4o-mini,5,1,4,"بر اساس ماده 562 قانون مجازات اسلامی، هرگونه حفاری و کاوش به قصد به دست آوردن اموال تاریخی ممنوع است و حتی اگر مال تاریخی به دست نیاید، عمل مرتکب جرم محسوب می‌شود. بنابراین، رفتار «الف» به عنوان جرم نام حفاری و کاوش شناخته می‌شود.",3670,4007,82,4089,230,45,"results{explanation,answer,confidence}:
بر اساس ماده 562 قانون مجازات اسلامی، هرگونه حفاری و کاوش به قصد به دست آوردن اموال تاریخی ممنوع است و حتی اگر مال تاریخی به دست نیاید، عمل مرتکب جرم محسوب می‌شود. بنابراین، رفتار «الف» به عنوان جرم نام حفاری و کاوش شناخته می‌شود.,1,4",
92,openai/gpt-4o-mini,5,1,4,"بر اساس ماده 13 قانون دیوان عدالت اداری، اگر کارمند ثبت اطلاعات خلاف واقع را اعلام کند، این عمل می‌تواند وصف مجرمانه داشته باشد و به عنوان گزارش خلاف واقع محسوب می‌شود.",3558,3622,58,3680,168,32,"results{explanation,answer,confidence}:
بر اساس ماده 13 قانون دیوان عدالت اداری، اگر کارمند ثبت اطلاعات خلاف واقع را اعلام کند، این عمل می‌تواند وصف مجرمانه داشته باشد و به عنوان گزارش خلاف واقع محسوب می‌شود.,1,4",
93,openai/gpt-4o-mini,5,4,4,"در فرضی که «ج» مهدورالدم باشد، طبق ماده 290 قانون مجازات اسلامی، قتل عمدی محقق نمی‌شود و خونش هدر است. اما اگر «ج» محقون الدم باشد، قتل شبه عمدی محسوب می‌شود زیرا «الف» قصد کشتن «ب» را داشته و تیر به «ج» اصابت کرده است.",4238,4450,93,4543,219,45,"results{explanation,answer,confidence}:
در فرضی که «ج» مهدورالدم باشد، طبق ماده 290 قانون مجازات اسلامی، قتل عمدی محقق نمی‌شود و خونش هدر است. اما اگر «ج» محقون الدم باشد، قتل شبه عمدی محسوب می‌شود زیرا «الف» قصد کشتن «ب» را داشته و تیر به «ج» اصابت کرده است.,4,4",
94,openai/gpt-4o-mini,5,3,4,"با توجه به ماده 1 قانون جرایم رایانه‌ای، تولید و ارسال بدافزار به منظور سرقت اطلاعات و همچنین شنود غیرمجاز اطلاعات، هر دو جرم محسوب می‌شوند و لذا «الف» به دلیل ارتکاب این دو جرم قابل تعقیب است.",4096,4442,73,4515,193,38,"results{explanation,answer,confidence}:
با توجه به ماده 1 قانون جرایم رایانه‌ای، تولید و ارسال بدافزار به منظور سرقت اطلاعات و همچنین شنود غیرمجاز اطلاعات، هر دو جرم محسوب می‌شوند و لذا «الف» به دلیل ارتکاب این دو جرم قابل تعقیب است.,3,4",
95,openai/gpt-4o-mini,5,1,4,"با توجه به ماده 25 قانون نحوه اجرای محکومیت‌های مالی، «الف» با خرید دو ماشین به جای عودت پول، قصد فرار از تأدیه دین را داشته و این عمل می‌تواند به عنوان خیانت در امانت و تحصیل مال به طریق نامشروع تلقی شود.",3720,3365,78,3443,205,43,"results{explanation,answer,confidence}:
با توجه به ماده 25 قانون نحوه اجرای محکومیت‌های مالی، «الف» با خرید دو ماشین به جای عودت پول، قصد فرار از تأدیه دین را داشته و این عمل می‌تواند به عنوان خیانت در امانت و تحصیل مال به طریق نامشروع تلقی شود.,1,4",
96,openai/gpt-4o-mini,5,1,4,"قاضی با درج عمدی مبلغ نادرست در صورت جلسه، مرتکب جعل مفادی شده است که طبق ماده 523 قانون مجازات اسلامی قابل تعقیب است.",2057,2966,50,3016,118,24,"results{explanation,answer,confidence}:
قاضی با درج عمدی مبلغ نادرست در صورت جلسه، مرتکب جعل مفادی شده است که طبق ماده 523 قانون مجازات اسلامی قابل تعقیب است.,1,4",
97,openai/gpt-4o-mini,5,2,4,"طبق ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند، اشخاصی که به عنوان ثالث وارد دعوایی شده و این اقدام ناشی از تبانی باشد، کلاهبردار محسوب می‌شوند؛ اما شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مشمول مجازات کلاهبرداری نمی‌شود.",3735,3237,97,3334,262,49,"results{explanation,answer,confidence}:
طبق ماده 2 قانون مجازات اشخاصی که برای بردن مال غیر تبانی می‌نمایند، اشخاصی که به عنوان ثالث وارد دعوایی شده و این اقدام ناشی از تبانی باشد، کلاهبردار محسوب می‌شوند؛ اما شخصی که منافع ملک خود را پس از اجاره به دیگری منتقل می‌کند، مشمول مجازات کلاهبرداری نمی‌شود.,2,4",
98,openai/gpt-4o-mini,5,4,4,"طبق ماده 6 قانون کاهش مجازات حبس تعزیری، دادگاه می‌تواند با احراز جهات تخفیف، مجازات را کاهش دهد و در این مورد، توبه و ندامت نماینده قانونی می‌تواند به عنوان یک جهت تخفیف در نظر گرفته شود، اما در مورد شخص حقوقی، این تخفیف به صورت خودکار اعمال نمی‌شود.",2884,3323,92,3415,251,49,"results{explanation,answer,confidence}:
طبق ماده 6 قانون کاهش مجازات حبس تعزیری، دادگاه می‌تواند با احراز جهات تخفیف، مجازات را کاهش دهد و در این مورد، توبه و ندامت نماینده قانونی می‌تواند به عنوان یک جهت تخفیف در نظر گرفته شود، اما در مورد شخص حقوقی، این تخفیف به صورت خودکار اعمال نمی‌شود.,4,4",
99,openai/gpt-4o-mini,5,4,5,"طبق ماده 54 قانون مجازات اسلامی، در صورت ارتکاب جرم عمدی در مدت تعلیق، مجازات معلق نیز اجرا می‌شود و به همین دلیل امکان بهره‌مندی از نهادهای ارفاقی وجود ندارد.",2663,2878,64,2942,159,30,"results{explanation,answer,confidence}:
طبق ماده 54 قانون مجازات اسلامی، در صورت ارتکاب جرم عمدی در مدت تعلیق، مجازات معلق نیز اجرا می‌شود و به همین دلیل امکان بهره‌مندی از نهادهای ارفاقی وجود ندارد.,4,5",
100,openai/gpt-4o-mini,5,2,4,"رفتار پدر با جعل سند و فروش ملک غیر به فرزند، مشمول ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند است و به عنوان تحصیل مال از طریق نامشروع تلقی می‌شود.",3503,4336,69,4405,177,38,"results{explanation,answer,confidence}:
رفتار پدر با جعل سند و فروش ملک غیر به فرزند، مشمول ماده 2 قانون مجازات اشخاصی که مال غیر را به عوض مال خود معرفی می‌نمایند است و به عنوان تحصیل مال از طریق نامشروع تلقی می‌شود.,2,4",
101,openai/gpt-4o-mini,5,3,4,"بر اساس ماده 302 قانون آیین دادرسی کیفری، رسیدگی به جرائم مرتبط با قتل عمدی و غیرعمدی در صلاحیت دادگاه کیفری یک قرار دارد، بنابراین برای قتل غیر عمدی ناشی از تصادفات رانندگی نیز این دادگاه صالح است.",2631,3823,74,3897,198,38,"results{explanation,answer,confidence}:
بر اساس ماده 302 قانون آیین دادرسی کیفری، رسیدگی به جرائم مرتبط با قتل عمدی و غیرعمدی در صلاحیت دادگاه کیفری یک قرار دارد، بنابراین برای قتل غیر عمدی ناشی از تصادفات رانندگی نیز این دادگاه صالح است.,3,4",
102,openai/gpt-4o-mini,5,4,4,"بر اساس بند ""د"" ماده 232 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور کیفری، آرای دادگاه‌های عمومی جزایی در جرایمی که مستلزم پرداخت کمتر از خمس دیه کامل هستند، قطعی می‌باشد و لذا در مورد جنبه عمومی جرایم غیر عمدی نیز این قاعده صادق است.",4002,3896,91,3987,243,47,"results{explanation,answer,confidence}:
بر اساس بند ""د"" ماده 232 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور کیفری، آرای دادگاه‌های عمومی جزایی در جرایمی که مستلزم پرداخت کمتر از خمس دیه کامل هستند، قطعی می‌باشد و لذا در مورد جنبه عمومی جرایم غیر عمدی نیز این قاعده صادق است.,4,4",
103,openai/gpt-4o-mini,5,4,5,"طبق ماده 180 قانون آیین دادرسی کیفری، جلب متهم بدون ارسال احضاریه تنها در مورد جرایمی که مجازات قانونی آنها سلب حیات، حبس ابد و یا قطع عضو است، مجاز است و در مورد جرایم مستوجب تعزیر درجه دو و سه این امکان وجود ندارد.",2856,3211,85,3296,216,45,"results{explanation,answer,confidence}:
طبق ماده 180 قانون آیین دادرسی کیفری، جلب متهم بدون ارسال احضاریه تنها در مورد جرایمی که مجازات قانونی آنها سلب حیات، حبس ابد و یا قطع عضو است، مجاز است و در مورد جرایم مستوجب تعزیر درجه دو و سه این امکان وجود ندارد.,4,5",
104,openai/gpt-4o-mini,5,1,5,"بر اساس تبصره ماده 27 و ماده 28 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب، مرجع صالح برای حل اختلاف صلاحیت بین دادگاه‌های کیفری و حقوقی در یک استان، دادگاه تجدیدنظر همان استان است.",2740,3022,68,3090,182,34,"results{explanation,answer,confidence}:
بر اساس تبصره ماده 27 و ماده 28 قانون آیین دادرسی دادگاه‌های عمومی و انقلاب، مرجع صالح برای حل اختلاف صلاحیت بین دادگاه‌های کیفری و حقوقی در یک استان، دادگاه تجدیدنظر همان استان است.,1,5",
105,openai/gpt-4o-mini,5,1,5,"براساس ماده 30 قانون آیین دادرسی کیفری، اقدامات ضابطان فاقد کارت دارای اعتبار نیست، اما رسیدگی به جرایم ارتکابی آنان در مقام ضابط دادگستری در صلاحیت دادگاه کیفری یا دادگاه بخش است.",3035,3731,70,3801,180,32,"results{explanation,answer,confidence}:
براساس ماده 30 قانون آیین دادرسی کیفری، اقدامات ضابطان فاقد کارت دارای اعتبار نیست، اما رسیدگی به جرایم ارتکابی آنان در مقام ضابط دادگستری در صلاحیت دادگاه کیفری یا دادگاه بخش است.,1,5",
106,openai/gpt-4o-mini,5,3,4,"براساس ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، اگر شاکی رضایت قطعی خود را اعلام کند، دادستان می‌تواند از کیفرخواست عدول و در صورت فراهم بودن شرایط، قرار تعلیق تعقیب صادر کند.",2510,2796,77,2873,191,35,"results{explanation,answer,confidence}:
براساس ماده 283 قانون آیین دادرسی کیفری، در جرایم غیرقابل گذشت، اگر شاکی رضایت قطعی خود را اعلام کند، دادستان می‌تواند از کیفرخواست عدول و در صورت فراهم بودن شرایط، قرار تعلیق تعقیب صادر کند.,3,4",
107,openai/gpt-4o-mini,5,2,4,"براساس ماده 18 قانون آیین دادرسی کیفری، هرگاه رأی قطعی کیفری مؤثر در ماهیت امر حقوقی باشد، برای دادگاهی که به امر حقوقی یا ضرر و زیان رسیدگی می‌کند، لازم‌الاتباع است.",2423,3316,70,3386,166,31,"results{explanation,answer,confidence}:
براساس ماده 18 قانون آیین دادرسی کیفری، هرگاه رأی قطعی کیفری مؤثر در ماهیت امر حقوقی باشد، برای دادگاهی که به امر حقوقی یا ضرر و زیان رسیدگی می‌کند، لازم‌الاتباع است.,2,4",
108,openai/gpt-4o-mini,5,4,4,"بر اساس تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط می‌توانند در جرایم مشهودی که در بندهای مشخص شده در ماده 302 واقع می‌شود، اقدام کنند و جرایم سیاسی و مطبوعاتی در این دسته قرار نمی‌گیرند.",2993,3995,80,4075,198,38,"results{explanation,answer,confidence}:
بر اساس تبصره 1 ماده 45 قانون آیین دادرسی کیفری، شهروندان فقط می‌توانند در جرایم مشهودی که در بندهای مشخص شده در ماده 302 واقع می‌شود، اقدام کنند و جرایم سیاسی و مطبوعاتی در این دسته قرار نمی‌گیرند.,4,4",
109,openai/gpt-4o-mini,5,4,4,"براساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری نزد دادستان ارسال شود و در صورتی که قرار تأمین منتهی به بازداشت باشد، این قرار نیز باید به نظر دادستان برسد.",2311,2737,66,2803,177,34,"results{explanation,answer,confidence}:
براساس ماده 240 قانون آیین دادرسی کیفری، قرار بازداشت متهم باید فوری نزد دادستان ارسال شود و در صورتی که قرار تأمین منتهی به بازداشت باشد، این قرار نیز باید به نظر دادستان برسد.,4,4",
110,openai/gpt-4o-mini,5,2,5,"بر اساس ماده 215 قانون مجازات اسلامی، ضبط اموال یا اشیاء کشف شده از اختیارات بازپرس یا دادستان و همچنین دادگاه است و این مراجع باید تکلیف این اموال را تعیین کنند.",2331,3159,62,3221,162,32,"results{explanation,answer,confidence}:
بر اساس ماده 215 قانون مجازات اسلامی، ضبط اموال یا اشیاء کشف شده از اختیارات بازپرس یا دادستان و همچنین دادگاه است و این مراجع باید تکلیف این اموال را تعیین کنند.,2,5",
