id,model,rag_top_k,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
40,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 306 قانون آیین دادرسی مدنی، حکم غیابی است اگر متهم در جلسه‌ای که حکم صادر می‌شود حاضر نباشد و دعوت قانونی به او رسیده باشد؛ حضوری است اگر حاضر باشد. در این پرونده الف و ج در جلسه حضور نداشتند (دعوت قانونی دریافت کردند) لذا حکم غیابی است؛ ب حاضر شد لذا حکم حضوری است. گزینه 4 این توصیف را صحیح می‌نماید.",13671,4467,2084,6551,315,65,"results{explanation,answer,confidence}:
بر اساس ماده 306 قانون آیین دادرسی مدنی، حکم غیابی است اگر متهم در جلسه‌ای که حکم صادر می‌شود حاضر نباشد و دعوت قانونی به او رسیده باشد؛ حضوری است اگر حاضر باشد. در این پرونده الف و ج در جلسه حضور نداشتند (دعوت قانونی دریافت کردند) لذا حکم غیابی است؛ ب حاضر شد لذا حکم حضوری است. گزینه 4 این توصیف را صحیح می‌نماید.,4,5",
41,openai/gpt-oss-120b,5,1,4,ماده 276 قانون تجارت می‌گوید که در صورت تخلف یا تقصیر مدیران (از جمله طلب‌کردن مبلغ باقیمانده اسمی سهام) سهامداران می‌توانند علیه آن‌ها دعوی جبران خسارت اقامه کنند؛ بنابراین عدم مطالبه توسط مدیران منجر به ایجاد مسئولیت جبران خسارت برای هیئت مدیره می‌شود.,4578,3049,544,3593,254,43,"results{explanation,answer,confidence}:
ماده 276 قانون تجارت می‌گوید که در صورت تخلف یا تقصیر مدیران (از جمله طلب‌کردن مبلغ باقیمانده اسمی سهام) سهامداران می‌توانند علیه آن‌ها دعوی جبران خسارت اقامه کنند؛ بنابراین عدم مطالبه توسط مدیران منجر به ایجاد مسئولیت جبران خسارت برای هیئت مدیره می‌شود.,1,4",
42,openai/gpt-oss-120b,5,2,5,"طبق تبصره ۲ ماده ۲۴۱ قانون تجارت، هیچ‌فردی نمی‌تواند همزمان در بیش از یک شرکت که سرمایه‌اش به دولت یا نهادهای عمومی تعلق دارد، به عنوان مدیرعامل یا عضو هیئت‌مدیره انتخاب شود؛ بنابراین ممنوعیت فقط در این نوع شرکت‌هاست.",2499,2815,353,3168,217,39,"results{explanation,answer,confidence}:
طبق تبصره ۲ ماده ۲۴۱ قانون تجارت، هیچ‌فردی نمی‌تواند همزمان در بیش از یک شرکت که سرمایه‌اش به دولت یا نهادهای عمومی تعلق دارد، به عنوان مدیرعامل یا عضو هیئت‌مدیره انتخاب شود؛ بنابراین ممنوعیت فقط در این نوع شرکت‌هاست.,2,5",
43,openai/gpt-oss-120b,5,1,5,"ماده 49 قانون اداره تصفیه امور ورشکستگی مقرر می‌دارد که پس از خاتمه ورشکستگی، هر اموالی که پس از آن کشف شود، توسط اداره تصفیه به تصرف گرفته شده و حاصل فروش آن بدون تشریفات بین طلبکاران تقسیم می‌شود.",3642,2514,407,2921,198,39,"results{explanation,answer,confidence}:
ماده 49 قانون اداره تصفیه امور ورشکستگی مقرر می‌دارد که پس از خاتمه ورشکستگی، هر اموالی که پس از آن کشف شود، توسط اداره تصفیه به تصرف گرفته شده و حاصل فروش آن بدون تشریفات بین طلبکاران تقسیم می‌شود.,1,5",
44,openai/gpt-oss-120b,5,3,5,"بر اساس ماده 1297 قانون مدنی، دفاتر تجاری در دعوای تجاری به عنوان دلیل محسوب می‌شوند مشروط بر اینکه مطابق قانون تجارت تنظیم شده باشند؛ لذا ثبت نام در دفتر ثبت تجاری یک اماره (presumption) بر تاجر بودن شخص ایجاد می‌کند نه اثبات قطعی.",5047,2659,546,3205,232,44,"results{explanation,answer,confidence}:
بر اساس ماده 1297 قانون مدنی، دفاتر تجاری در دعوای تجاری به عنوان دلیل محسوب می‌شوند مشروط بر اینکه مطابق قانون تجارت تنظیم شده باشند؛ لذا ثبت نام در دفتر ثبت تجاری یک اماره (presumption) بر تاجر بودن شخص ایجاد می‌کند نه اثبات قطعی.,3,5",
45,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 160 قانون تجارت، عواید حاصل از اضافه‌ارزش سهام می‌تواند «به اندوخته منتقل شود»، که این انتقال می‌تواند به اندوخته اختیاری باشد؛ بنابراین امکان انتقال به اندوخته اختیاری وجود دارد.",15525,3106,429,3535,192,32,"results{explanation,answer,confidence}:
بر اساس ماده 160 قانون تجارت، عواید حاصل از اضافه‌ارزش سهام می‌تواند «به اندوخته منتقل شود»، که این انتقال می‌تواند به اندوخته اختیاری باشد؛ بنابراین امکان انتقال به اندوخته اختیاری وجود دارد.,4,5",
46,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع است و این را به طرف مقابل اعلام نکند، مسئول خسارات وارده می‌شود؛ همچنین ماده 347 مقرر می‌دارد که در چنین وضعیتی دلال با آمر خود متضامناً (به‌صورت مشترک) مسئول اجرای تعهد است.",4496,2447,485,2932,233,45,"results{explanation,answer,confidence}:
بر اساس ماده 346 قانون تجارت، دلالی که در نفس معامله منتفع است و این را به طرف مقابل اعلام نکند، مسئول خسارات وارده می‌شود؛ همچنین ماده 347 مقرر می‌دارد که در چنین وضعیتی دلال با آمر خود متضامناً (به‌صورت مشترک) مسئول اجرای تعهد است.,1,5",
47,openai/gpt-oss-120b,5,2,4,"ماده 263 می‌گوید برای برات گم‌شده که تنها یک نسخه دارد، برای مطالبه وجه باید ضامن ارائه و حکم دادگاه دریافت شود؛ اما اگر برات در چند نسخه صادر شده باشد، می‌توان نسخه دیگر را به‌عنوان اصل ارائه کرد و نیازی به ضامن و حکم دادگاه نیست، لذا مورد «گم شدن براتی که قبول نشده و در چند نسخه صادر شده است» است.",11604,4112,1409,5521,300,63,"results{explanation,answer,confidence}:
ماده 263 می‌گوید برای برات گم‌شده که تنها یک نسخه دارد، برای مطالبه وجه باید ضامن ارائه و حکم دادگاه دریافت شود؛ اما اگر برات در چند نسخه صادر شده باشد، می‌توان نسخه دیگر را به‌عنوان اصل ارائه کرد و نیازی به ضامن و حکم دادگاه نیست، لذا مورد «گم شدن براتی که قبول نشده و در چند نسخه صادر شده است» است.,2,4",
48,openai/gpt-oss-120b,5,1,4,"بر اساس ماده 46 قانون تجارت، هر ذی‌نفعی می‌تواند نسبت به مصوباتی که با قانون مغایرت دارد (مانند انتخاب کارمند دولت بدون کسب موافقت دستگاه متبوع) درخواست بطلان آن را از دادگاه نماید.",27463,3502,1062,4564,181,33,"results{explanation,answer,confidence}:
بر اساس ماده 46 قانون تجارت، هر ذی‌نفعی می‌تواند نسبت به مصوباتی که با قانون مغایرت دارد (مانند انتخاب کارمند دولت بدون کسب موافقت دستگاه متبوع) درخواست بطلان آن را از دادگاه نماید.,1,4",
49,openai/gpt-oss-120b,5,3,5,"بر اساس ماده 144 قانون تجارت، عزل بازرس باید به شرط انتخاب جانشین انجام شود و ماده 146 نیز بر ضرورت انتخاب بازرس علی‌البدل تأکید دارد؛ در صورت عدم وجود جانشین، مصوبه عزل نامعتبر است و هر ذی نفعی می‌تواند از دادگاه طلب ابطال کند.",10657,2896,468,3364,228,45,"results{explanation,answer,confidence}:
بر اساس ماده 144 قانون تجارت، عزل بازرس باید به شرط انتخاب جانشین انجام شود و ماده 146 نیز بر ضرورت انتخاب بازرس علی‌البدل تأکید دارد؛ در صورت عدم وجود جانشین، مصوبه عزل نامعتبر است و هر ذی نفعی می‌تواند از دادگاه طلب ابطال کند.,3,5",
50,openai/gpt-oss-120b,5,3,4,"بر اساس مقررات تبدیل شرکت‌ها در قانون تجارت، هنگام تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت نسبت به طلبکاران بابت بدهی‌های پیش از تبدیل به صورت تضامنی باقی می‌ماند، لذا گزینه ۳ صحیح است.",7363,3547,1014,4561,201,37,"results{explanation,answer,confidence}:
بر اساس مقررات تبدیل شرکت‌ها در قانون تجارت، هنگام تبدیل شرکت تضامنی به شرکت سهامی خاص، مسئولیت شرکای شرکت نسبت به طلبکاران بابت بدهی‌های پیش از تبدیل به صورت تضامنی باقی می‌ماند، لذا گزینه ۳ صحیح است.,3,4",
51,openai/gpt-oss-120b,5,3,4,"بر اساس ماده 177 قانون تجارت، اعلامیه پذیره‌نویسی باید در روزنامه‌ها منتشر شود و در آن ذکر شود که اسناد مالی در مرجع ثبت شرکت‌ها موجود است؛ برای انتشار چنین اعلامیه‌ای، علاوه بر اجازه مرجع ثبت شرکت‌ها، موافقتنامه سازمان بورس و اوراق بهادار نیز لازم است.",7794,3148,1079,4227,253,46,"results{explanation,answer,confidence}:
بر اساس ماده 177 قانون تجارت، اعلامیه پذیره‌نویسی باید در روزنامه‌ها منتشر شود و در آن ذکر شود که اسناد مالی در مرجع ثبت شرکت‌ها موجود است؛ برای انتشار چنین اعلامیه‌ای، علاوه بر اجازه مرجع ثبت شرکت‌ها، موافقتنامه سازمان بورس و اوراق بهادار نیز لازم است.,3,4",
52,openai/gpt-oss-120b,5,2,4,"بر اساس ماده ۲۲۲ قانون تجارت، سهامداران شرکت سهامی مسئولیت محدود به ارزش سهام خود دارند؛ بنابراین ورشکستگی شرکت به‌طور خودکار منجر به ورشکستگی یا دیون شخصی سهامداران نمی‌شود.",8550,3825,931,4756,174,29,"results{explanation,answer,confidence}:
بر اساس ماده ۲۲۲ قانون تجارت، سهامداران شرکت سهامی مسئولیت محدود به ارزش سهام خود دارند؛ بنابراین ورشکستگی شرکت به‌طور خودکار منجر به ورشکستگی یا دیون شخصی سهامداران نمی‌شود.,2,4",
53,openai/gpt-oss-120b,5,3,4,"بر اساس ماده ۲ قانون آیین دادرسی مدنی و رویه‌های قضایی (منبع ۳) چک مشروط به انتقال سند، شرطی است که تا تحقق آن پرداخت چک به‌عهد نیست؛ بنابراین صادرکننده می‌تواند در هر زمان نسبت به دارنده چک به این شرط استناد کند.",8671,4400,1001,5401,213,43,"results{explanation,answer,confidence}:
بر اساس ماده ۲ قانون آیین دادرسی مدنی و رویه‌های قضایی (منبع ۳) چک مشروط به انتقال سند، شرطی است که تا تحقق آن پرداخت چک به‌عهد نیست؛ بنابراین صادرکننده می‌تواند در هر زمان نسبت به دارنده چک به این شرط استناد کند.,3,4",
54,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 3 قانون صدور چک و ماده 318 قانون تجارت، مزایای قانونی سند تجاری (مانند مرور زمان ۵ ساله) تنها در صورتی اعمال می‌شود که چک توسط تاجر یا برای امور تجاری صادر شده باشد؛ در غیر این‌صورت چک به عنوان سند مدنی محسوب می‌شود و این مزایا زایل می‌گردد، لذا گزینه 1 نادرست است.",7845,4592,924,5516,278,57,"results{explanation,answer,confidence}:
بر اساس ماده 3 قانون صدور چک و ماده 318 قانون تجارت، مزایای قانونی سند تجاری (مانند مرور زمان ۵ ساله) تنها در صورتی اعمال می‌شود که چک توسط تاجر یا برای امور تجاری صادر شده باشد؛ در غیر این‌صورت چک به عنوان سند مدنی محسوب می‌شود و این مزایا زایل می‌گردد، لذا گزینه 1 نادرست است.,1,5",
55,openai/gpt-oss-120b,5,4,4,"بر اساس تصمیم دیوان عالی (منابع 2 و 3) خسارت تاخیر تادیه چک از تاریخ صدور چک محاسبه می‌شود، نه از تاریخ سررسید؛ بنابراین گزینه 4 که این‌را به‌صورت «از تاریخ سررسید» می‌داند، نادرست است.",12558,4750,1632,6382,185,35,"results{explanation,answer,confidence}:
بر اساس تصمیم دیوان عالی (منابع 2 و 3) خسارت تاخیر تادیه چک از تاریخ صدور چک محاسبه می‌شود، نه از تاریخ سررسید؛ بنابراین گزینه 4 که این‌را به‌صورت «از تاریخ سررسید» می‌داند، نادرست است.,4,4",
56,openai/gpt-oss-120b,5,2,5,"بر اساس ماده 417 قانون تجارت، حکم ورشکستگی «موقتاً قابل اجرا» است و تا زمان قطعی شدن آن (پس از تجدیدنظر) موقتاً اجرایی می‌شود؛ بنابراین ادعای «حکم ورشکستگی قطعی است» نادرست است.",7569,4043,807,4850,177,32,"results{explanation,answer,confidence}:
بر اساس ماده 417 قانون تجارت، حکم ورشکستگی «موقتاً قابل اجرا» است و تا زمان قطعی شدن آن (پس از تجدیدنظر) موقتاً اجرایی می‌شود؛ بنابراین ادعای «حکم ورشکستگی قطعی است» نادرست است.,2,5",
57,openai/gpt-oss-120b,5,2,5,ماده 418 و 423 قانون تجارت صراحتاً می‌گویند پس از صدور حکم ورشکستگی تاجر نمی‌تواند در اموال خود مداخله کند و هر معامله‌ای که اموال او را مقید یا به ضرر طلبکاران باشد باطل است؛ بنابراین فروش اتومبیل متعلق به تاجر ورشکسته پس از حکم ورشکستگی نافذ نیست.,6445,3022,861,3883,249,48,"results{explanation,answer,confidence}:
ماده 418 و 423 قانون تجارت صراحتاً می‌گویند پس از صدور حکم ورشکستگی تاجر نمی‌تواند در اموال خود مداخله کند و هر معامله‌ای که اموال او را مقید یا به ضرر طلبکاران باشد باطل است؛ بنابراین فروش اتومبیل متعلق به تاجر ورشکسته پس از حکم ورشکستگی نافذ نیست.,2,5",
58,openai/gpt-oss-120b,5,4,4,"بر اساس ماده 307 قانون تجارت، در اسناد تجاری اگر مبلغی اصلاح و دوباره امضا شود، مبلغ مندرج در ظهر (بخش پایین) سند که توسط صادرکننده تأیید شده است، مناط اعتبار می‌شود.",6565,3688,863,4551,166,32,"results{explanation,answer,confidence}:
بر اساس ماده 307 قانون تجارت، در اسناد تجاری اگر مبلغی اصلاح و دوباره امضا شود، مبلغ مندرج در ظهر (بخش پایین) سند که توسط صادرکننده تأیید شده است، مناط اعتبار می‌شود.,4,4",
59,openai/gpt-oss-120b,5,2,4,"ماده 39 قانون تجارت مقرر می‌دارد گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است؛ از آنجا که سهام بی‌نام سندی است که تعداد سهام دارنده را نشان می‌دهد و با تحویل قابل معامله است، گزینه 2 صحیح است.",8159,3778,1177,4955,197,39,"results{explanation,answer,confidence}:
ماده 39 قانون تجارت مقرر می‌دارد گواهینامه موقت سهام بی‌نام در حکم سهام بی‌نام است؛ از آنجا که سهام بی‌نام سندی است که تعداد سهام دارنده را نشان می‌دهد و با تحویل قابل معامله است، گزینه 2 صحیح است.,2,4",
60,openai/gpt-oss-120b,5,1,5,ماده 36 قانون اداره تصفیه مقرر می‌دارد که طلبکاران ظرف 20 روز از انتشار صورت مطالبات می‌توانند به رد طلب یا حق رجحان خود و همچنین به قبول طلب یا حق رجحان دیگری اعتراض کنند.,5014,2663,577,3240,172,35,"results{explanation,answer,confidence}:
ماده 36 قانون اداره تصفیه مقرر می‌دارد که طلبکاران ظرف 20 روز از انتشار صورت مطالبات می‌توانند به رد طلب یا حق رجحان خود و همچنین به قبول طلب یا حق رجحان دیگری اعتراض کنند.,1,5",
81,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 5 قانون مجازات اسلامی ۱۳۹۲، حتی اگر جرم در خارج از قلمرو ایران (آلمان) محاکمه و مجازات شود، شخص می‌تواند در ایران نیز محاکمه گردد و در تعیین مجازات تعزیری، میزان محکومیت اجرا شده در کشور خارجی محاسبه می‌شود.",3748,3804,402,4206,220,42,"results{explanation,answer,confidence}:
بر اساس ماده 5 قانون مجازات اسلامی ۱۳۹۲، حتی اگر جرم در خارج از قلمرو ایران (آلمان) محاکمه و مجازات شود، شخص می‌تواند در ایران نیز محاکمه گردد و در تعیین مجازات تعزیری، میزان محکومیت اجرا شده در کشور خارجی محاسبه می‌شود.,1,5",
82,openai/gpt-oss-120b,5,4,5,"بر اساس ماده 156 قانون مجازات اسلامی، دفاع مشروع برای جلوگیری از خطر فعلی یا قریب الوقوع (مانند جلوگیری از دسترسی دشمن به اطلاعات محرمانه) قابل اعمال است؛ بنابراین تخریب بیسیم توسط سرباز به عنوان دفاع مشروع محسوب می‌شود.",3006,3318,358,3676,220,39,"results{explanation,answer,confidence}:
بر اساس ماده 156 قانون مجازات اسلامی، دفاع مشروع برای جلوگیری از خطر فعلی یا قریب الوقوع (مانند جلوگیری از دسترسی دشمن به اطلاعات محرمانه) قابل اعمال است؛ بنابراین تخریب بیسیم توسط سرباز به عنوان دفاع مشروع محسوب می‌شود.,4,5",
83,openai/gpt-oss-120b,5,2,4,بر اساس ماده 104 قانون مجازات اسلامی (همچنین تبصره 1 ماده 100) جرائم تعزیری شامل کلاهبرداری‌های زیر یک‌صد میلیون تومان و سرعت زیر بیست میلیون تومان به عنوان جرایم «قابل گذشت» شناخته می‌شوند؛ لذا گزینه ۲ صحیح است.,16014,3316,2172,5488,212,38,"results{explanation,answer,confidence}:
بر اساس ماده 104 قانون مجازات اسلامی (همچنین تبصره 1 ماده 100) جرائم تعزیری شامل کلاهبرداری‌های زیر یک‌صد میلیون تومان و سرعت زیر بیست میلیون تومان به عنوان جرایم «قابل گذشت» شناخته می‌شوند؛ لذا گزینه ۲ صحیح است.,2,4",
84,openai/gpt-oss-120b,5,1,4,"بر اساس ماده ۷۱۷ قانون مجازات اسلامی و ماده ۲ قانون مسئولیت کیفری اشخاص حقوقی، برای جرایم غیر عمدی منجر به صدمه بدنی، شخص حقوقی می‌تواند به پرداخت دیه (جبران خسارت) و جزای نقدی (جریمه) محکوم شود؛ سایر مجازات‌های شخصی برای او اعمال نمی‌شود.",10783,4148,1069,5217,239,44,"results{explanation,answer,confidence}:
بر اساس ماده ۷۱۷ قانون مجازات اسلامی و ماده ۲ قانون مسئولیت کیفری اشخاص حقوقی، برای جرایم غیر عمدی منجر به صدمه بدنی، شخص حقوقی می‌تواند به پرداخت دیه (جبران خسارت) و جزای نقدی (جریمه) محکوم شود؛ سایر مجازات‌های شخصی برای او اعمال نمی‌شود.,1,4",
85,openai/gpt-oss-120b,5,2,4,"ماده ۲۴ قانون مجازات اسلامی نشان می‌دهد که مجازات تکمیلی دارای بازهٔ زمانی (بدون حداقل ثابت و با حداکثر تعیین‌شده) است، در حالی که مجازات‌های تبعی معمولاً به صورت مقدار ثابت (مانند جریمه) تعیین می‌شوند.",7117,3381,907,4288,202,35,"results{explanation,answer,confidence}:
ماده ۲۴ قانون مجازات اسلامی نشان می‌دهد که مجازات تکمیلی دارای بازهٔ زمانی (بدون حداقل ثابت و با حداکثر تعیین‌شده) است، در حالی که مجازات‌های تبعی معمولاً به صورت مقدار ثابت (مانند جریمه) تعیین می‌شوند.,2,4",
86,openai/gpt-oss-120b,5,3,4,ماده 37 قانون مجازات اسلامی فقط اجازه تقلیل یا تبدیل حبس را برای درجات چهار و بالاتر می‌دهد و برای حبس درجه ۳ هیچ‌گونه تخفیف یا تبدیل به مجازات دیگر پیش‌بینی نشده است؛ لذا این مجازات در مقام تخفیف قابل تبدیل نیست.,14544,3771,1015,4786,213,42,"results{explanation,answer,confidence}:
ماده 37 قانون مجازات اسلامی فقط اجازه تقلیل یا تبدیل حبس را برای درجات چهار و بالاتر می‌دهد و برای حبس درجه ۳ هیچ‌گونه تخفیف یا تبدیل به مجازات دیگر پیش‌بینی نشده است؛ لذا این مجازات در مقام تخفیف قابل تبدیل نیست.,3,4",
87,openai/gpt-oss-120b,5,2,3,"ماده 55 قانون مجازات اسلامی به‌صورت صریح می‌گوید در صورت وجود سابقه محکومیت کیفری مؤثر، قرار تعلیق اجرا لغو می‌شود؛ بنابراین نهاد مربوطه (دادگاه) می‌تواند در این شرایط به تعلیق اجرای مجازات بپردازد.",16829,2829,1517,4346,198,33,"results{explanation,answer,confidence}:
ماده 55 قانون مجازات اسلامی به‌صورت صریح می‌گوید در صورت وجود سابقه محکومیت کیفری مؤثر، قرار تعلیق اجرا لغو می‌شود؛ بنابراین نهاد مربوطه (دادگاه) می‌تواند در این شرایط به تعلیق اجرای مجازات بپردازد.,2,3",
88,openai/gpt-oss-120b,5,1,5,"ماده 45 قانون مجازات اسلامی صراحتاً می‌گوید پس از گذشت مدت تعویق و با توجه به پایبندی مرتکب به دستورات دادگاه، دادگاه می‌تواند حکم معافیت از کیفر صادر کند.",2858,2786,284,3070,155,29,"results{explanation,answer,confidence}:
ماده 45 قانون مجازات اسلامی صراحتاً می‌گوید پس از گذشت مدت تعویق و با توجه به پایبندی مرتکب به دستورات دادگاه، دادگاه می‌تواند حکم معافیت از کیفر صادر کند.,1,5",
89,openai/gpt-oss-120b,5,3,4,"بر اساس ماده 137 قانون مجازات اسلامی درباره تعدد جرائم، دادگاه می‌تواند برای هر جرم حداکثر مجازات قانونی را اعمال کند و تا یک ششم از این حداکثر مجازات را تشدید نماید؛ بنابراین برای تمام جرائم «الف»، «ب»، «ج» و «د» حداکثر مجازات حکم داده می‌شود و می‌تواند تا یک ششم آن را تشدید کند.",66218,3061,1216,4277,281,55,"results{explanation,answer,confidence}:
بر اساس ماده 137 قانون مجازات اسلامی درباره تعدد جرائم، دادگاه می‌تواند برای هر جرم حداکثر مجازات قانونی را اعمال کند و تا یک ششم از این حداکثر مجازات را تشدید نماید؛ بنابراین برای تمام جرائم «الف»، «ب»، «ج» و «د» حداکثر مجازات حکم داده می‌شود و می‌تواند تا یک ششم آن را تشدید کند.,3,4",
90,openai/gpt-oss-120b,5,3,4,"بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاونت در این جرم به‌صورت خاص و متفاوت از قواعد عمومی تعیین می‌شود (مثلاً حبس تعزیری درجه ۲ یا ۳ یا یک درجه پایین‌تر از مجازات مرتکب)، لذا معاون در اسیدپاشی به مجازات‌های خاص این قانون محکوم می‌شود.",3745,3383,438,3821,249,47,"results{explanation,answer,confidence}:
بر اساس ماده 4 قانون تشدید مجازات اسیدپاشی، مجازات معاونت در این جرم به‌صورت خاص و متفاوت از قواعد عمومی تعیین می‌شود (مثلاً حبس تعزیری درجه ۲ یا ۳ یا یک درجه پایین‌تر از مجازات مرتکب)، لذا معاون در اسیدپاشی به مجازات‌های خاص این قانون محکوم می‌شود.,3,4",
91,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 562 قانون مجازات اسلامی، هرگونه حفاری و کاوش با قصد به دست آوردن اموال تاریخی خود جرم محسوب می‌شود و نیازی به موفقیت در به دست آوردن مال نیست؛ لذا رفتار «الف» جرم «حفاری و کاوش» است.",4115,4069,497,4566,195,40,"results{explanation,answer,confidence}:
بر اساس ماده 562 قانون مجازات اسلامی، هرگونه حفاری و کاوش با قصد به دست آوردن اموال تاریخی خود جرم محسوب می‌شود و نیازی به موفقیت در به دست آوردن مال نیست؛ لذا رفتار «الف» جرم «حفاری و کاوش» است.,1,5",
92,openai/gpt-oss-120b,5,1,5,"طبق ماده ۶۰۹ قانون مجازات اسلامی، ارائه گزارش یا اظهارنامه خلاف واقع توسط کارمند ثبت، جرم «گزارش خلاف واقع» محسوب می‌شود؛ بنابراین رفتار او مشمول وصف مجرمانه گزارش خلاف واقع است.",2939,3684,310,3994,178,31,"results{explanation,answer,confidence}:
طبق ماده ۶۰۹ قانون مجازات اسلامی، ارائه گزارش یا اظهارنامه خلاف واقع توسط کارمند ثبت، جرم «گزارش خلاف واقع» محسوب می‌شود؛ بنابراین رفتار او مشمول وصف مجرمانه گزارش خلاف واقع است.,1,5",
93,openai/gpt-oss-120b,5,1,4,"بر اساس ماده ۲۹۰ (الف) قانون مجازات اسلامی، هرگاه مرتکب قصد قتل داشته باشد و در عمل قتل رخ دهد، حتی اگر قربانی متفاوت باشد، قتل به‌عنوان عمدی شناخته می‌شود؛ اما در فقه‌ اسلامی قتل «محقون الدم» (بدون خون‌ریزی) صرفاً در صورت وجود قصد عمدی به‌عنوان قتل عمدی محسوب می‌شود، در حالی که قتل «مهدور الدم» (خون‌ریزی) در غیاب قصد مستقیم به‌عنوان شبه‌عمد یا صرفاً «خون هدر» در نظر گرفته می‌شود. بنابراین گزینه ۱ صحیح است.",82726,4512,3250,7762,410,76,"results{explanation,answer,confidence}:
بر اساس ماده ۲۹۰ (الف) قانون مجازات اسلامی، هرگاه مرتکب قصد قتل داشته باشد و در عمل قتل رخ دهد، حتی اگر قربانی متفاوت باشد، قتل به‌عنوان عمدی شناخته می‌شود؛ اما در فقه‌ اسلامی قتل «محقون الدم» (بدون خون‌ریزی) صرفاً در صورت وجود قصد عمدی به‌عنوان قتل عمدی محسوب می‌شود، در حالی که قتل «مهدور الدم» (خون‌ریزی) در غیاب قصد مستقیم به‌عنوان شبه‌عمد یا صرفاً «خون هدر» در نظر گرفته می‌شود. بنابراین گزینه ۱ صحیح است.,1,4",
94,openai/gpt-oss-120b,5,3,5,"بر اساس ماده ۲ و ماده ۳ قانون جرائم رایانه‌ای، دسترسی و دریافت اطلاعات سامانهٔ رایانه‌ای دیگر بدون اجازه «سرقت رایانه‌ای» محسوب می‌شود و ضبط صدا به‌عنوان «شنود غیر مجاز» نیز جرم است؛ بنابراین ترکیب این دو جرم برای «الف» قابل تعقیب است.",5011,4504,567,5071,235,43,"results{explanation,answer,confidence}:
بر اساس ماده ۲ و ماده ۳ قانون جرائم رایانه‌ای، دسترسی و دریافت اطلاعات سامانهٔ رایانه‌ای دیگر بدون اجازه «سرقت رایانه‌ای» محسوب می‌شود و ضبط صدا به‌عنوان «شنود غیر مجاز» نیز جرم است؛ بنابراین ترکیب این دو جرم برای «الف» قابل تعقیب است.,3,5",
95,openai/gpt-oss-120b,5,1,4,"بر اساس ماده 203 قانون مجازات اسلامی، دریافت پیش‌پرداخت و استفاده از آن برای مقاصد شخصی بدون انجام کار مورد قرارداد، «تحصیل مال به طریق نامشروع» (کلاهبرداری) محسوب می‌شود و چون پول به‌دست آمده از جرم مخفی و به‌صورت خرید خودرو تبدیل شده است، می‌تواند به عنوان «پولشویی» نیز مورد پیگرد قرار گیرد.",5500,3427,748,4175,294,53,"results{explanation,answer,confidence}:
بر اساس ماده 203 قانون مجازات اسلامی، دریافت پیش‌پرداخت و استفاده از آن برای مقاصد شخصی بدون انجام کار مورد قرارداد، «تحصیل مال به طریق نامشروع» (کلاهبرداری) محسوب می‌شود و چون پول به‌دست آمده از جرم مخفی و به‌صورت خرید خودرو تبدیل شده است، می‌تواند به عنوان «پولشویی» نیز مورد پیگرد قرار گیرد.,1,4",
96,openai/gpt-oss-120b,5,1,5,"بر اساس ماده 173 قانون مجازات اسلامی، جعل مفاد اسناد رسمی شامل وارد کردن عمدی مطلب نادرست به سند رسمی (مانند صورت جلسه) می‌شود؛ قاضی که مبلغ خسارت را به‌صورت عمدی تغییر داده است، مرتکب جرم «جعل مفاد اسناد رسمی» می‌شود.",4319,3028,510,3538,218,41,"results{explanation,answer,confidence}:
بر اساس ماده 173 قانون مجازات اسلامی، جعل مفاد اسناد رسمی شامل وارد کردن عمدی مطلب نادرست به سند رسمی (مانند صورت جلسه) می‌شود؛ قاضی که مبلغ خسارت را به‌صورت عمدی تغییر داده است، مرتکب جرم «جعل مفاد اسناد رسمی» می‌شود.,1,5",
